"행정구역","2023년01월_계_총인구수","2023년01월_계_연령구간인구수","2023년01월_계_0~9세","2023년01월_계_10~19세","2023년01월_계_20~29세","2023년01월_계_30~39세","2023년01월_계_40~49세","2023년01월_계_50~59세","2023년01월_계_60~69세","2023년01월_계_70~79세","2023년01월_계_80~89세","2023년01월_계_90~99세","2023년01월_계_100세 이상","2023년01월_남_총인구수","2023년01월_남_연령구간인구수","2023년01월_남_0~9세","2023년01월_남_10~19세","2023년01월_남_20~29세","2023년01월_남_30~39세","2023년01월_남_40~49세","2023년01월_남_50~59세","2023년01월_남_60~69세","2023년01월_남_70~79세","2023년01월_남_80~89세","2023년01월_남_90~99세","2023년01월_남_100세 이상","2023년01월_여_총인구수","2023년01월_여_연령구간인구수","2023년01월_여_0~9세","2023년01월_여_10~19세","2023년01월_여_20~29세","2023년01월_여_30~39세","2023년01월_여_40~49세","2023년01월_여_50~59세","2023년01월_여_60~69세","2023년01월_여_70~79세","2023년01월_여_80~89세","2023년01월_여_90~99세","2023년01월_여_100세 이상","2023년02월_계_총인구수","2023년02월_계_연령구간인구수","2023년02월_계_0~9세","2023년02월_계_10~19세","2023년02월_계_20~29세","2023년02월_계_30~39세","2023년02월_계_40~49세","2023년02월_계_50~59세","2023년02월_계_60~69세","2023년02월_계_70~79세","2023년02월_계_80~89세","2023년02월_계_90~99세","2023년02월_계_100세 이상","2023년02월_남_총인구수","2023년02월_남_연령구간인구수","2023년02월_남_0~9세","2023년02월_남_10~19세","2023년02월_남_20~29세","2023년02월_남_30~39세","2023년02월_남_40~49세","2023년02월_남_50~59세","2023년02월_남_60~69세","2023년02월_남_70~79세","2023년02월_남_80~89세","2023년02월_남_90~99세","2023년02월_남_100세 이상","2023년02월_여_총인구수","2023년02월_여_연령구간인구수","2023년02월_여_0~9세","2023년02월_여_10~19세","2023년02월_여_20~29세","2023년02월_여_30~39세","2023년02월_여_40~49세","2023년02월_여_50~59세","2023년02월_여_60~69세","2023년02월_여_70~79세","2023년02월_여_80~89세","2023년02월_여_90~99세","2023년02월_여_100세 이상","2023년03월_계_총인구수","2023년03월_계_연령구간인구수","2023년03월_계_0~9세","2023년03월_계_10~19세","2023년03월_계_20~29세","2023년03월_계_30~39세","2023년03월_계_40~49세","2023년03월_계_50~59세","2023년03월_계_60~69세","2023년03월_계_70~79세","2023년03월_계_80~89세","2023년03월_계_90~99세","2023년03월_계_100세 이상","2023년03월_남_총인구수","2023년03월_남_연령구간인구수","2023년03월_남_0~9세","2023년03월_남_10~19세","2023년03월_남_20~29세","2023년03월_남_30~39세","2023년03월_남_40~49세","2023년03월_남_50~59세","2023년03월_남_60~69세","2023년03월_남_70~79세","2023년03월_남_80~89세","2023년03월_남_90~99세","2023년03월_남_100세 이상","2023년03월_여_총인구수","2023년03월_여_연령구간인구수","2023년03월_여_0~9세","2023년03월_여_10~19세","2023년03월_여_20~29세","2023년03월_여_30~39세","2023년03월_여_40~49세","2023년03월_여_50~59세","2023년03월_여_60~69세","2023년03월_여_70~79세","2023년03월_여_80~89세","2023년03월_여_90~99세","2023년03월_여_100세 이상","2023년04월_계_총인구수","2023년04월_계_연령구간인구수","2023년04월_계_0~9세","2023년04월_계_10~19세","2023년04월_계_20~29세","2023년04월_계_30~39세","2023년04월_계_40~49세","2023년04월_계_50~59세","2023년04월_계_60~69세","2023년04월_계_70~79세","2023년04월_계_80~89세","2023년04월_계_90~99세","2023년04월_계_100세 이상","2023년04월_남_총인구수","2023년04월_남_연령구간인구수","2023년04월_남_0~9세","2023년04월_남_10~19세","2023년04월_남_20~29세","2023년04월_남_30~39세","2023년04월_남_40~49세","2023년04월_남_50~59세","2023년04월_남_60~69세","2023년04월_남_70~79세","2023년04월_남_80~89세","2023년04월_남_90~99세","2023년04월_남_100세 이상","2023년04월_여_총인구수","2023년04월_여_연령구간인구수","2023년04월_여_0~9세","2023년04월_여_10~19세","2023년04월_여_20~29세","2023년04월_여_30~39세","2023년04월_여_40~49세","2023년04월_여_50~59세","2023년04월_여_60~69세","2023년04월_여_70~79세","2023년04월_여_80~89세","2023년04월_여_90~99세","2023년04월_여_100세 이상","2023년05월_계_총인구수","2023년05월_계_연령구간인구수","2023년05월_계_0~9세","2023년05월_계_10~19세","2023년05월_계_20~29세","2023년05월_계_30~39세","2023년05월_계_40~49세","2023년05월_계_50~59세","2023년05월_계_60~69세","2023년05월_계_70~79세","2023년05월_계_80~89세","2023년05월_계_90~99세","2023년05월_계_100세 이상","2023년05월_남_총인구수","2023년05월_남_연령구간인구수","2023년05월_남_0~9세","2023년05월_남_10~19세","2023년05월_남_20~29세","2023년05월_남_30~39세","2023년05월_남_40~49세","2023년05월_남_50~59세","2023년05월_남_60~69세","2023년05월_남_70~79세","2023년05월_남_80~89세","2023년05월_남_90~99세","2023년05월_남_100세 이상","2023년05월_여_총인구수","2023년05월_여_연령구간인구수","2023년05월_여_0~9세","2023년05월_여_10~19세","2023년05월_여_20~29세","2023년05월_여_30~39세","2023년05월_여_40~49세","2023년05월_여_50~59세","2023년05월_여_60~69세","2023년05월_여_70~79세","2023년05월_여_80~89세","2023년05월_여_90~99세","2023년05월_여_100세 이상","2023년06월_계_총인구수","2023년06월_계_연령구간인구수","2023년06월_계_0~9세","2023년06월_계_10~19세","2023년06월_계_20~29세","2023년06월_계_30~39세","2023년06월_계_40~49세","2023년06월_계_50~59세","2023년06월_계_60~69세","2023년06월_계_70~79세","2023년06월_계_80~89세","2023년06월_계_90~99세","2023년06월_계_100세 이상","2023년06월_남_총인구수","2023년06월_남_연령구간인구수","2023년06월_남_0~9세","2023년06월_남_10~19세","2023년06월_남_20~29세","2023년06월_남_30~39세","2023년06월_남_40~49세","2023년06월_남_50~59세","2023년06월_남_60~69세","2023년06월_남_70~79세","2023년06월_남_80~89세","2023년06월_남_90~99세","2023년06월_남_100세 이상","2023년06월_여_총인구수","2023년06월_여_연령구간인구수","2023년06월_여_0~9세","2023년06월_여_10~19세","2023년06월_여_20~29세","2023년06월_여_30~39세","2023년06월_여_40~49세","2023년06월_여_50~59세","2023년06월_여_60~69세","2023년06월_여_70~79세","2023년06월_여_80~89세","2023년06월_여_90~99세","2023년06월_여_100세 이상"
"경기도 고양시 일산동구 (4128500000)","295,345","295,345","18,289","28,222","40,970","37,606","47,347","56,620","38,831","15,870","9,923","1,621","46","143,425","143,425","9,334","14,424","20,588","18,638","22,513","27,292","19,680","6,974","3,542","425","15","151,920","151,920","8,955","13,798","20,382","18,968","24,834","29,328","19,151","8,896","6,381","1,196","31","294,628","294,628","18,090","28,063","40,671","37,473","47,191","56,464","39,084","15,946","9,964","1,635","47","143,036","143,036","9,253","14,341","20,388","18,579","22,459","27,209","19,778","7,019","3,565","429","16","151,592","151,592","8,837","13,722","20,283","18,894","24,732","29,255","19,306","8,927","6,399","1,206","31","293,752","293,752","17,918","27,900","40,358","37,351","46,916","56,346","39,255","15,979","10,016","1,667","46","142,564","142,564","9,166","14,273","20,211","18,500","22,339","27,162","19,835","7,042","3,583","437","16","151,188","151,188","8,752","13,627","20,147","18,851","24,577","29,184","19,420","8,937","6,433","1,230","30","293,429","293,429","17,785","27,827","40,158","37,307","46,720","56,238","39,559","16,047","10,049","1,692","47","142,368","142,368","9,083","14,223","20,112","18,464","22,257","27,095","19,995","7,086","3,593","444","16","151,061","151,061","8,702","13,604","20,046","18,843","24,463","29,143","19,564","8,961","6,456","1,248","31","293,128","293,128","17,703","27,769","39,890","37,322","46,459","56,278","39,761","16,138","10,051","1,710","47","142,193","142,193","9,031","14,197","19,947","18,455","22,143","27,110","20,096","7,148","3,595","453","18","150,935","150,935","8,672","13,572","19,943","18,867","24,316","29,168","19,665","8,990","6,456","1,257","29","292,895","292,895","17,628","27,713","39,773","37,192","46,345","56,290","39,901","16,205","10,082","1,716","50","142,072","142,072","8,990","14,155","19,896","18,406","22,110","27,086","20,143","7,197","3,611","459","19","150,823","150,823","8,638","13,558","19,877","18,786","24,235","29,204","19,758","9,008","6,471","1,257","31"
"경기도 고양시 일산서구 (4128700000)","289,852","289,852","18,713","31,098","38,356","34,025","46,334","56,297","36,984","15,890","10,539","1,571","45","140,408","140,408","9,521","15,875","19,669","16,841","21,786","26,995","18,656","6,788","3,809","460","8","149,444","149,444","9,192","15,223","18,687","17,184","24,548","29,302","18,328","9,102","6,730","1,111","37","289,398","289,398","18,586","30,934","38,075","33,986","46,130","56,314","37,269","15,898","10,571","1,591","44","140,198","140,198","9,463","15,794","19,491","16,852","21,720","26,989","18,795","6,792","3,821","472","9","149,200","149,200","9,123","15,140","18,584","17,134","24,410","29,325","18,474","9,106","6,750","1,119","35","288,976","288,976","18,421","30,807","37,871","33,975","45,894","56,318","37,493","15,955","10,602","1,595","45","140,041","140,041","9,404","15,717","19,398","16,872","21,643","26,965","18,885","6,835","3,843","469","10","148,935","148,935","9,017","15,090","18,473","17,103","24,251","29,353","18,608","9,120","6,759","1,126","35","288,680","288,680","18,305","30,724","37,771","33,943","45,671","56,201","37,788","15,978","10,655","1,599","45","139,892","139,892","9,335","15,682","19,367","16,877","21,520","26,895","19,016","6,864","3,851","475","10","148,788","148,788","8,970","15,042","18,404","17,066","24,151","29,306","18,772","9,114","6,804","1,124","35","288,417","288,417","18,252","30,615","37,621","33,985","45,389","56,272","37,947","15,970","10,708","1,614","44","139,711","139,711","9,293","15,617","19,277","16,921","21,384","26,908","19,099","6,856","3,868","478","10","148,706","148,706","8,959","14,998","18,344","17,064","24,005","29,364","18,848","9,114","6,840","1,136","34","288,243","288,243","18,165","30,560","37,459","33,989","45,256","56,269","38,167","15,966","10,734","1,636","42","139,654","139,654","9,238","15,602","19,170","16,947","21,348","26,912","19,208","6,862","3,877","480","10","148,589","148,589","8,927","14,958","18,289","17,042","23,908","29,357","18,959","9,104","6,857","1,156","32"
"경기도 과천시 (4129000000)","78,341","78,341","7,337","7,553","9,740","11,644","11,948","12,986","10,101","4,314","2,289","419","10","38,507","38,507","3,786","3,870","5,026","5,742","5,864","6,259","4,964","1,998","884","111","3","39,834","39,834","3,551","3,683","4,714","5,902","6,084","6,727","5,137","2,316","1,405","308","7","78,526","78,526","7,381","7,573","9,653","11,656","12,036","12,972","10,197","4,315","2,315","419","9","38,580","38,580","3,816","3,856","4,976","5,759","5,907","6,244","5,015","1,993","901","110","3","39,946","39,946","3,565","3,717","4,677","5,897","6,129","6,728","5,182","2,322","1,414","309","6","78,654","78,654","7,411","7,578","9,614","11,689","12,056","12,990","10,223","4,347","2,317","421","8","38,640","38,640","3,838","3,853","4,937","5,784","5,915","6,254","5,028","2,013","903","112","3","40,014","40,014","3,573","3,725","4,677","5,905","6,141","6,736","5,195","2,334","1,414","309","5","78,929","78,929","7,458","7,617","9,583","11,701","12,114","13,017","10,303","4,362","2,344","421","9","38,755","38,755","3,864","3,867","4,920","5,788","5,928","6,280","5,059","2,012","922","112","3","40,174","40,174","3,594","3,750","4,663","5,913","6,186","6,737","5,244","2,350","1,422","309","6","79,397","79,397","7,515","7,693","9,607","11,750","12,196","13,121","10,333","4,392","2,355","426","9","38,985","38,985","3,887","3,910","4,934","5,806","5,972","6,334","5,079","2,028","916","116","3","40,412","40,412","3,628","3,783","4,673","5,944","6,224","6,787","5,254","2,364","1,439","310","6","79,820","79,820","7,616","7,715","9,651","11,780","12,301","13,167","10,381","4,408","2,370","422","9","39,183","39,183","3,934","3,916","4,968","5,807","6,036","6,343","5,105","2,038","918","115","3","40,637","40,637","3,682","3,799","4,683","5,973","6,265","6,824","5,276","2,370","1,452","307","6"
"경기도 구리시 (4131000000)","188,550","188,550","12,628","17,079","24,220","24,216","30,538","34,314","27,142","12,045","5,645","703","20","93,354","93,354","6,520","8,769","12,382","12,276","15,317","16,771","13,519","5,447","2,159","190","4","95,196","95,196","6,108","8,310","11,838","11,940","15,221","17,543","13,623","6,598","3,486","513","16","188,436","188,436","12,549","17,051","24,124","24,154","30,491","34,341","27,253","12,061","5,692","698","22","93,321","93,321","6,487","8,770","12,327","12,249","15,311","16,778","13,576","5,447","2,184","187","5","95,115","95,115","6,062","8,281","11,797","11,905","15,180","17,563","13,677","6,614","3,508","511","17","188,709","188,709","12,561","17,049","24,087","24,204","30,466","34,378","27,367","12,138","5,731","709","19","93,443","93,443","6,501","8,757","12,293","12,286","15,299","16,809","13,616","5,494","2,197","186","5","95,266","95,266","6,060","8,292","11,794","11,918","15,167","17,569","13,751","6,644","3,534","523","14","188,671","188,671","12,455","17,030","23,953","24,273","30,369","34,335","27,568","12,198","5,755","716","19","93,379","93,379","6,437","8,748","12,215","12,318","15,267","16,771","13,707","5,512","2,212","186","6","95,292","95,292","6,018","8,282","11,738","11,955","15,102","17,564","13,861","6,686","3,543","530","13","188,525","188,525","12,379","16,992","23,851","24,262","30,255","34,389","27,652","12,249","5,755","721","20","93,300","93,300","6,371","8,749","12,170","12,306","15,206","16,792","13,761","5,536","2,215","188","6","95,225","95,225","6,008","8,243","11,681","11,956","15,049","17,597","13,891","6,713","3,540","533","14","188,348","188,348","12,284","16,980","23,736","24,256","30,161","34,421","27,702","12,293","5,781","714","20","93,199","93,199","6,316","8,749","12,102","12,294","15,167","16,794","13,797","5,562","2,225","187","6","95,149","95,149","5,968","8,231","11,634","11,962","14,994","17,627","13,905","6,731","3,556","527","14"
"경기도 남양주시 (4136000000)","737,171","737,171","58,897","79,634","83,916","87,953","131,626","125,133","95,413","48,596","22,770","3,104","129","366,107","366,107","30,295","40,907","43,553","43,701","65,511","63,543","46,789","22,218","8,833","733","24","371,064","371,064","28,602","38,727","40,363","44,252","66,115","61,590","48,624","26,378","13,937","2,371","105","736,484","736,484","58,394","79,490","83,627","87,313","131,499","125,456","95,770","48,674","22,970","3,162","129","365,732","365,732","30,017","40,814","43,423","43,413","65,397","63,719","47,014","22,229","8,947","735","24","370,752","370,752","28,377","38,676","40,204","43,900","66,102","61,737","48,756","26,445","14,023","2,427","105","735,649","735,649","57,923","79,353","83,311","87,012","131,127","125,532","96,076","48,875","23,115","3,190","135","365,298","365,298","29,783","40,765","43,242","43,286","65,167","63,746","47,187","22,323","9,031","742","26","370,351","370,351","28,140","38,588","40,069","43,726","65,960","61,786","48,889","26,552","14,084","2,448","109","735,521","735,521","57,553","79,319","83,150","86,952","130,826","125,477","96,607","49,034","23,254","3,211","138","365,250","365,250","29,589","40,770","43,121","43,313","65,026","63,703","47,454","22,399","9,106","742","27","370,271","370,271","27,964","38,549","40,029","43,639","65,800","61,774","49,153","26,635","14,148","2,469","111","734,990","734,990","57,158","79,343","82,884","86,667","130,387","125,760","96,778","49,283","23,354","3,237","139","364,968","364,968","29,372","40,800","43,017","43,176","64,822","63,797","47,535","22,544","9,128","751","26","370,022","370,022","27,786","38,543","39,867","43,491","65,565","61,963","49,243","26,739","14,226","2,486","113","734,460","734,460","56,774","79,362","82,764","86,407","130,000","125,997","96,922","49,462","23,412","3,218","142","364,626","364,626","29,174","40,780","42,918","43,081","64,638","63,892","47,584","22,649","9,139","745","26","369,834","369,834","27,600","38,582","39,846","43,326","65,362","62,105","49,338","26,813","14,273","2,473","116"
"경기도 풍양출장소 (4136200000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 오산시 (4137000000)","229,704","229,704","19,569","25,371","29,861","35,722","44,580","35,059","23,566","10,459","4,900","606","11","119,610","119,610","9,952","13,083","16,279","19,727","23,786","18,360","11,724","4,716","1,848","134","1","110,094","110,094","9,617","12,288","13,582","15,995","20,794","16,699","11,842","5,743","3,052","472","10","229,415","229,415","19,382","25,311","29,807","35,451","44,614","35,156","23,668","10,465","4,947","604","10","119,498","119,498","9,850","13,065","16,261","19,609","23,809","18,422","11,761","4,728","1,856","136","1","109,917","109,917","9,532","12,246","13,546","15,842","20,805","16,734","11,907","5,737","3,091","468","9","229,247","229,247","19,207","25,291","29,680","35,379","44,552","35,258","23,789","10,482","4,987","613","9","119,410","119,410","9,757","13,053","16,189","19,566","23,786","18,507","11,808","4,739","1,863","141","1","109,837","109,837","9,450","12,238","13,491","15,813","20,766","16,751","11,981","5,743","3,124","472","8","229,121","229,121","19,034","25,304","29,572","35,344","44,459","35,288","23,961","10,509","5,022","619","9","119,352","119,352","9,664","13,066","16,121","19,581","23,750","18,486","11,912","4,741","1,889","141","1","109,769","109,769","9,370","12,238","13,451","15,763","20,709","16,802","12,049","5,768","3,133","478","8","229,145","229,145","18,929","25,330","29,423","35,285","44,471","35,422","24,046","10,566","5,033","631","9","119,368","119,368","9,602","13,066","16,029","19,571","23,781","18,552","11,961","4,773","1,890","142","1","109,777","109,777","9,327","12,264","13,394","15,714","20,690","16,870","12,085","5,793","3,143","489","8","229,099","229,099","18,813","25,339","29,330","35,246","44,457","35,468","24,138","10,619","5,045","636","8","119,357","119,357","9,558","13,071","15,993","19,526","23,783","18,594","12,012","4,793","1,884","142","1","109,742","109,742","9,255","12,268","13,337","15,720","20,674","16,874","12,126","5,826","3,161","494","7"
"경기도 시흥시 (4139000000)","513,468","513,468","45,004","51,178","66,134","75,703","92,984","90,511","58,393","21,358","10,608","1,544","51","268,033","268,033","22,791","26,170","35,982","40,666","50,199","47,329","31,036","9,951","3,601","298","10","245,435","245,435","22,213","25,008","30,152","35,037","42,785","43,182","27,357","11,407","7,007","1,246","41","515,058","515,058","45,190","51,333","65,835","75,811","93,407","90,789","58,907","21,481","10,685","1,569","51","268,841","268,841","22,899","26,260","35,756","40,733","50,439","47,469","31,298","10,026","3,649","302","10","246,217","246,217","22,291","25,073","30,079","35,078","42,968","43,320","27,609","11,455","7,036","1,267","41","517,336","517,336","45,312","51,650","66,030","76,250","93,615","90,937","59,537","21,590","10,768","1,594","53","270,176","270,176","22,965","26,495","35,933","40,954","50,603","47,533","31,605","10,073","3,688","318","9","247,160","247,160","22,347","25,155","30,097","35,296","43,012","43,404","27,932","11,517","7,080","1,276","44","518,072","518,072","45,233","51,608","65,865","76,406","93,676","91,009","60,120","21,655","10,846","1,600","54","270,537","270,537","22,910","26,478","35,862","41,028","50,632","47,539","31,913","10,137","3,708","322","8","247,535","247,535","22,323","25,130","30,003","35,378","43,044","43,470","28,207","11,518","7,138","1,278","46","518,299","518,299","44,960","51,618","65,771","76,363","93,517","91,270","60,396","21,826","10,910","1,610","58","270,648","270,648","22,780","26,468","35,807","41,002","50,587","47,633","32,070","10,232","3,729","332","8","247,651","247,651","22,180","25,150","29,964","35,361","42,930","43,637","28,326","11,594","7,181","1,278","50","518,437","518,437","44,791","51,583","65,601","76,259","93,555","91,430","60,684","21,939","10,936","1,606","53","270,664","270,664","22,694","26,449","35,706","40,968","50,557","47,715","32,215","10,280","3,743","331","6","247,773","247,773","22,097","25,134","29,895","35,291","42,998","43,715","28,469","11,659","7,193","1,275","47"
"경기도 군포시 (4141000000)","265,999","265,999","17,052","24,807","35,042","36,992","41,062","46,965","38,367","15,740","8,579","1,349","44","132,017","132,017","8,750","12,823","18,270","19,557","20,312","22,929","18,668","7,242","3,098","360","8","133,982","133,982","8,302","11,984","16,772","17,435","20,750","24,036","19,699","8,498","5,481","989","36","265,648","265,648","16,899","24,717","34,872","36,846","40,981","46,970","38,535","15,803","8,604","1,374","47","131,792","131,792","8,662","12,757","18,173","19,476","20,265","22,944","18,751","7,272","3,120","362","10","133,856","133,856","8,237","11,960","16,699","17,370","20,716","24,026","19,784","8,531","5,484","1,012","37","265,252","265,252","16,765","24,588","34,741","36,797","40,758","46,934","38,711","15,909","8,617","1,382","50","131,609","131,609","8,587","12,704","18,114","19,446","20,169","22,933","18,834","7,319","3,133","360","10","133,643","133,643","8,178","11,884","16,627","17,351","20,589","24,001","19,877","8,590","5,484","1,022","40","264,857","264,857","16,604","24,502","34,579","36,737","40,553","46,896","38,919","15,977","8,635","1,406","49","131,406","131,406","8,515","12,638","18,050","19,402","20,073","22,887","18,950","7,376","3,131","374","10","133,451","133,451","8,089","11,864","16,529","17,335","20,480","24,009","19,969","8,601","5,504","1,032","39","264,624","264,624","16,530","24,428","34,425","36,688","40,390","46,928","39,039","16,077","8,653","1,418","48","131,266","131,266","8,490","12,593","17,971","19,379","19,987","22,919","18,984","7,418","3,144","372","9","133,358","133,358","8,040","11,835","16,454","17,309","20,403","24,009","20,055","8,659","5,509","1,046","39","264,230","264,230","16,440","24,347","34,231","36,654","40,231","46,944","39,110","16,130","8,677","1,419","47","131,057","131,057","8,434","12,554","17,887","19,354","19,921","22,919","19,023","7,429","3,156","371","9","133,173","133,173","8,006","11,793","16,344","17,300","20,310","24,025","20,087","8,701","5,521","1,048","38"
"경기도 의왕시 (4143000000)","160,067","160,067","11,872","13,773","20,950","22,183","23,406","28,523","24,255","9,602","4,695","789","19","79,351","79,351","6,075","7,118","11,009","11,338","11,752","13,655","11,886","4,616","1,723","177","2","80,716","80,716","5,797","6,655","9,941","10,845","11,654","14,868","12,369","4,986","2,972","612","17","159,701","159,701","11,793","13,722","20,756","22,104","23,346","28,433","24,349","9,635","4,749","794","20","79,177","79,177","6,035","7,094","10,917","11,295","11,754","13,603","11,915","4,629","1,755","178","2","80,524","80,524","5,758","6,628","9,839","10,809","11,592","14,830","12,434","5,006","2,994","616","18","159,246","159,246","11,759","13,631","20,594","22,054","23,180","28,333","24,430","9,679","4,761","804","21","78,962","78,962","6,027","7,039","10,850","11,257","11,685","13,552","11,958","4,657","1,752","182","3","80,284","80,284","5,732","6,592","9,744","10,797","11,495","14,781","12,472","5,022","3,009","622","18","158,882","158,882","11,715","13,613","20,433","22,038","23,084","28,185","24,538","9,667","4,778","808","23","78,785","78,785","6,016","7,025","10,747","11,260","11,634","13,492","12,009","4,665","1,750","184","3","80,097","80,097","5,699","6,588","9,686","10,778","11,450","14,693","12,529","5,002","3,028","624","20","158,387","158,387","11,630","13,590","20,253","21,958","22,977","28,139","24,528","9,714","4,770","804","24","78,534","78,534","5,987","6,983","10,666","11,237","11,567","13,468","12,003","4,689","1,748","183","3","79,853","79,853","5,643","6,607","9,587","10,721","11,410","14,671","12,525","5,025","3,022","621","21","158,034","158,034","11,563","13,557","20,147","21,872","22,911","28,040","24,578","9,760","4,780","799","27","78,373","78,373","5,975","6,955","10,615","11,189","11,541","13,413","12,022","4,719","1,757","184","3","79,661","79,661","5,588","6,602","9,532","10,683","11,370","14,627","12,556","5,041","3,023","615","24"
"경기도 하남시 (4145000000)","326,496","326,496","31,979","30,521","36,798","52,262","59,994","47,086","40,580","18,980","7,130","1,130","36","162,937","162,937","16,360","15,448","18,393","26,050","30,949","23,747","19,629","9,425","2,709","222","5","163,559","163,559","15,619","15,073","18,405","26,212","29,045","23,339","20,951","9,555","4,421","908","31","326,704","326,704","31,794","30,631","36,618","52,010","60,229","47,246","40,786","19,030","7,174","1,146","40","162,945","162,945","16,260","15,494","18,267","25,907","31,043","23,845","19,718","9,427","2,757","221","6","163,759","163,759","15,534","15,137","18,351","26,103","29,186","23,401","21,068","9,603","4,417","925","34","326,768","326,768","31,635","30,708","36,464","51,949","60,308","47,265","40,877","19,182","7,197","1,144","39","162,956","162,956","16,179","15,509","18,214","25,843","31,087","23,897","19,722","9,506","2,766","228","5","163,812","163,812","15,456","15,199","18,250","26,106","29,221","23,368","21,155","9,676","4,431","916","34","326,913","326,913","31,517","30,776","36,388","51,937","60,346","47,215","41,060","19,267","7,226","1,142","39","163,015","163,015","16,120","15,564","18,176","25,827","31,085","23,880","19,774","9,569","2,787","228","5","163,898","163,898","15,397","15,212","18,212","26,110","29,261","23,335","21,286","9,698","4,439","914","34","327,255","327,255","31,380","30,859","36,340","51,933","60,389","47,358","41,120","19,448","7,236","1,156","36","163,173","163,173","16,071","15,594","18,145","25,801","31,080","23,993","19,782","9,669","2,798","235","5","164,082","164,082","15,309","15,265","18,195","26,132","29,309","23,365","21,338","9,779","4,438","921","31","327,589","327,589","31,266","30,970","36,266","51,890","60,487","47,472","41,251","19,530","7,272","1,143","42","163,312","163,312","16,014","15,621","18,093","25,777","31,145","24,058","19,837","9,709","2,817","236","5","164,277","164,277","15,252","15,349","18,173","26,113","29,342","23,414","21,414","9,821","4,455","907","37"
"경기도 용인시 (4146000000)","1,074,650","1,074,650","86,763","121,152","134,456","135,236","194,150","177,294","118,524","68,371","33,821","4,738","145","533,142","533,142","44,368","61,946","70,331","67,549","95,380","89,658","57,573","30,507","14,474","1,325","31","541,508","541,508","42,395","59,206","64,125","67,687","98,770","87,636","60,951","37,864","19,347","3,413","114","1,074,133","1,074,133","86,234","120,992","133,913","134,477","194,095","177,785","119,105","68,520","34,094","4,771","147","532,920","532,920","44,096","61,852","70,106","67,239","95,334","89,857","57,911","30,559","14,595","1,340","31","541,213","541,213","42,138","59,140","63,807","67,238","98,761","87,928","61,194","37,961","19,499","3,431","116","1,073,513","1,073,513","85,643","120,803","133,660","134,262","193,324","178,118","119,556","68,861","34,346","4,794","146","532,590","532,590","43,800","61,749","69,970","67,180","94,912","90,006","58,150","30,743","14,711","1,337","32","540,923","540,923","41,843","59,054","63,690","67,082","98,412","88,112","61,406","38,118","19,635","3,457","114","1,074,744","1,074,744","85,100","121,337","133,718","134,166","192,997","178,460","120,364","69,098","34,525","4,830","149","533,308","533,308","43,490","62,139","70,049","67,190","94,750","90,101","58,597","30,846","14,778","1,337","31","541,436","541,436","41,610","59,198","63,669","66,976","98,247","88,359","61,767","38,252","19,747","3,493","118","1,075,317","1,075,317","84,722","121,397","133,760","134,027","192,477","179,168","120,710","69,407","34,660","4,839","150","533,564","533,564","43,317","62,147","70,054","67,148","94,492","90,420","58,795","30,990","14,814","1,359","28","541,753","541,753","41,405","59,250","63,706","66,879","97,985","88,748","61,915","38,417","19,846","3,480","122","1,076,399","1,076,399","84,296","121,865","133,707","134,154","192,237","179,659","121,114","69,621","34,747","4,850","149","534,129","534,129","43,120","62,358","70,064","67,272","94,348","90,611","59,054","31,075","14,833","1,365","29","542,270","542,270","41,176","59,507","63,643","66,882","97,889","89,048","62,060","38,546","19,914","3,485","120"
