"행정구역","2022년07월_계_총인구수","2022년07월_계_연령구간인구수","2022년07월_계_0~9세","2022년07월_계_10~19세","2022년07월_계_20~29세","2022년07월_계_30~39세","2022년07월_계_40~49세","2022년07월_계_50~59세","2022년07월_계_60~69세","2022년07월_계_70~79세","2022년07월_계_80~89세","2022년07월_계_90~99세","2022년07월_계_100세 이상","2022년07월_남_총인구수","2022년07월_남_연령구간인구수","2022년07월_남_0~9세","2022년07월_남_10~19세","2022년07월_남_20~29세","2022년07월_남_30~39세","2022년07월_남_40~49세","2022년07월_남_50~59세","2022년07월_남_60~69세","2022년07월_남_70~79세","2022년07월_남_80~89세","2022년07월_남_90~99세","2022년07월_남_100세 이상","2022년07월_여_총인구수","2022년07월_여_연령구간인구수","2022년07월_여_0~9세","2022년07월_여_10~19세","2022년07월_여_20~29세","2022년07월_여_30~39세","2022년07월_여_40~49세","2022년07월_여_50~59세","2022년07월_여_60~69세","2022년07월_여_70~79세","2022년07월_여_80~89세","2022년07월_여_90~99세","2022년07월_여_100세 이상","2022년08월_계_총인구수","2022년08월_계_연령구간인구수","2022년08월_계_0~9세","2022년08월_계_10~19세","2022년08월_계_20~29세","2022년08월_계_30~39세","2022년08월_계_40~49세","2022년08월_계_50~59세","2022년08월_계_60~69세","2022년08월_계_70~79세","2022년08월_계_80~89세","2022년08월_계_90~99세","2022년08월_계_100세 이상","2022년08월_남_총인구수","2022년08월_남_연령구간인구수","2022년08월_남_0~9세","2022년08월_남_10~19세","2022년08월_남_20~29세","2022년08월_남_30~39세","2022년08월_남_40~49세","2022년08월_남_50~59세","2022년08월_남_60~69세","2022년08월_남_70~79세","2022년08월_남_80~89세","2022년08월_남_90~99세","2022년08월_남_100세 이상","2022년08월_여_총인구수","2022년08월_여_연령구간인구수","2022년08월_여_0~9세","2022년08월_여_10~19세","2022년08월_여_20~29세","2022년08월_여_30~39세","2022년08월_여_40~49세","2022년08월_여_50~59세","2022년08월_여_60~69세","2022년08월_여_70~79세","2022년08월_여_80~89세","2022년08월_여_90~99세","2022년08월_여_100세 이상","2022년09월_계_총인구수","2022년09월_계_연령구간인구수","2022년09월_계_0~9세","2022년09월_계_10~19세","2022년09월_계_20~29세","2022년09월_계_30~39세","2022년09월_계_40~49세","2022년09월_계_50~59세","2022년09월_계_60~69세","2022년09월_계_70~79세","2022년09월_계_80~89세","2022년09월_계_90~99세","2022년09월_계_100세 이상","2022년09월_남_총인구수","2022년09월_남_연령구간인구수","2022년09월_남_0~9세","2022년09월_남_10~19세","2022년09월_남_20~29세","2022년09월_남_30~39세","2022년09월_남_40~49세","2022년09월_남_50~59세","2022년09월_남_60~69세","2022년09월_남_70~79세","2022년09월_남_80~89세","2022년09월_남_90~99세","2022년09월_남_100세 이상","2022년09월_여_총인구수","2022년09월_여_연령구간인구수","2022년09월_여_0~9세","2022년09월_여_10~19세","2022년09월_여_20~29세","2022년09월_여_30~39세","2022년09월_여_40~49세","2022년09월_여_50~59세","2022년09월_여_60~69세","2022년09월_여_70~79세","2022년09월_여_80~89세","2022년09월_여_90~99세","2022년09월_여_100세 이상","2022년10월_계_총인구수","2022년10월_계_연령구간인구수","2022년10월_계_0~9세","2022년10월_계_10~19세","2022년10월_계_20~29세","2022년10월_계_30~39세","2022년10월_계_40~49세","2022년10월_계_50~59세","2022년10월_계_60~69세","2022년10월_계_70~79세","2022년10월_계_80~89세","2022년10월_계_90~99세","2022년10월_계_100세 이상","2022년10월_남_총인구수","2022년10월_남_연령구간인구수","2022년10월_남_0~9세","2022년10월_남_10~19세","2022년10월_남_20~29세","2022년10월_남_30~39세","2022년10월_남_40~49세","2022년10월_남_50~59세","2022년10월_남_60~69세","2022년10월_남_70~79세","2022년10월_남_80~89세","2022년10월_남_90~99세","2022년10월_남_100세 이상","2022년10월_여_총인구수","2022년10월_여_연령구간인구수","2022년10월_여_0~9세","2022년10월_여_10~19세","2022년10월_여_20~29세","2022년10월_여_30~39세","2022년10월_여_40~49세","2022년10월_여_50~59세","2022년10월_여_60~69세","2022년10월_여_70~79세","2022년10월_여_80~89세","2022년10월_여_90~99세","2022년10월_여_100세 이상","2022년11월_계_총인구수","2022년11월_계_연령구간인구수","2022년11월_계_0~9세","2022년11월_계_10~19세","2022년11월_계_20~29세","2022년11월_계_30~39세","2022년11월_계_40~49세","2022년11월_계_50~59세","2022년11월_계_60~69세","2022년11월_계_70~79세","2022년11월_계_80~89세","2022년11월_계_90~99세","2022년11월_계_100세 이상","2022년11월_남_총인구수","2022년11월_남_연령구간인구수","2022년11월_남_0~9세","2022년11월_남_10~19세","2022년11월_남_20~29세","2022년11월_남_30~39세","2022년11월_남_40~49세","2022년11월_남_50~59세","2022년11월_남_60~69세","2022년11월_남_70~79세","2022년11월_남_80~89세","2022년11월_남_90~99세","2022년11월_남_100세 이상","2022년11월_여_총인구수","2022년11월_여_연령구간인구수","2022년11월_여_0~9세","2022년11월_여_10~19세","2022년11월_여_20~29세","2022년11월_여_30~39세","2022년11월_여_40~49세","2022년11월_여_50~59세","2022년11월_여_60~69세","2022년11월_여_70~79세","2022년11월_여_80~89세","2022년11월_여_90~99세","2022년11월_여_100세 이상","2022년12월_계_총인구수","2022년12월_계_연령구간인구수","2022년12월_계_0~9세","2022년12월_계_10~19세","2022년12월_계_20~29세","2022년12월_계_30~39세","2022년12월_계_40~49세","2022년12월_계_50~59세","2022년12월_계_60~69세","2022년12월_계_70~79세","2022년12월_계_80~89세","2022년12월_계_90~99세","2022년12월_계_100세 이상","2022년12월_남_총인구수","2022년12월_남_연령구간인구수","2022년12월_남_0~9세","2022년12월_남_10~19세","2022년12월_남_20~29세","2022년12월_남_30~39세","2022년12월_남_40~49세","2022년12월_남_50~59세","2022년12월_남_60~69세","2022년12월_남_70~79세","2022년12월_남_80~89세","2022년12월_남_90~99세","2022년12월_남_100세 이상","2022년12월_여_총인구수","2022년12월_여_연령구간인구수","2022년12월_여_0~9세","2022년12월_여_10~19세","2022년12월_여_20~29세","2022년12월_여_30~39세","2022년12월_여_40~49세","2022년12월_여_50~59세","2022년12월_여_60~69세","2022년12월_여_70~79세","2022년12월_여_80~89세","2022년12월_여_90~99세","2022년12월_여_100세 이상"
"경기도 안산시 단원구 (4127300000)","299,819","299,819","19,134","27,403","46,062","41,063","47,472","58,365","38,582","13,914","6,773","1,021","30","154,546","154,546","9,803","14,149","24,543","22,453","24,747","29,610","20,257","6,515","2,274","189","6","145,273","145,273","9,331","13,254","21,519","18,610","22,725","28,755","18,325","7,399","4,499","832","24","299,434","299,434","19,029","27,284","45,804","41,071","47,320","58,213","38,870","13,974","6,817","1,025","27","154,372","154,372","9,735","14,102","24,389","22,498","24,679","29,538","20,391","6,549","2,290","195","6","145,062","145,062","9,294","13,182","21,415","18,573","22,641","28,675","18,479","7,425","4,527","830","21","298,604","298,604","18,922","27,176","45,613","40,955","47,065","58,017","39,024","13,992","6,793","1,021","26","153,972","153,972","9,699","14,045","24,268","22,466","24,539","29,450","20,462","6,556","2,294","188","5","144,632","144,632","9,223","13,131","21,345","18,489","22,526","28,567","18,562","7,436","4,499","833","21","297,994","297,994","18,779","27,089","45,334","40,866","46,878","57,862","39,242","14,033","6,854","1,031","26","153,651","153,651","9,610","14,018","24,145","22,407","24,447","29,361","20,573","6,578","2,312","195","5","144,343","144,343","9,169","13,071","21,189","18,459","22,431","28,501","18,669","7,455","4,542","836","21","297,509","297,509","18,671","27,005","45,142","40,731","46,724","57,764","39,454","14,090","6,860","1,041","27","153,356","153,356","9,547","13,970","24,030","22,329","24,403","29,275","20,696","6,598","2,303","200","5","144,153","144,153","9,124","13,035","21,112","18,402","22,321","28,489","18,758","7,492","4,557","841","22","296,996","296,996","18,515","26,945","44,851","40,695","46,543","57,666","39,729","14,096","6,886","1,041","29","153,129","153,129","9,473","13,929","23,907","22,313","24,328","29,197","20,840","6,612","2,322","203","5","143,867","143,867","9,042","13,016","20,944","18,382","22,215","28,469","18,889","7,484","4,564","838","24"
"경기도 고양시 (4128000000)","1,078,189","1,078,189","75,528","101,020","143,496","142,767","174,723","198,220","137,304","62,673","36,842","5,450","166","526,724","526,724","38,348","51,613","73,145","71,103","84,873","96,844","68,767","27,162","13,380","1,443","46","551,465","551,465","37,180","49,407","70,351","71,664","89,850","101,376","68,537","35,511","23,462","4,007","120","1,077,198","1,077,198","75,111","100,951","142,735","142,691","174,174","198,139","137,938","62,785","37,057","5,449","168","526,156","526,156","38,148","51,589","72,727","71,062","84,655","96,668","69,110","27,272","13,439","1,441","45","551,042","551,042","36,963","49,362","70,008","71,629","89,519","101,471","68,828","35,513","23,618","4,008","123","1,074,705","1,074,705","74,606","100,907","141,789","142,328","173,440","197,722","138,378","62,751","37,193","5,446","145","524,853","524,853","37,863","51,551","72,254","70,942","84,266","96,411","69,306","27,315","13,475","1,433","37","549,852","549,852","36,743","49,356","69,535","71,386","89,174","101,311","69,072","35,436","23,718","4,013","108","1,074,784","1,074,784","74,235","101,009","141,141","142,446","173,045","197,609","139,359","62,811","37,514","5,471","144","524,837","524,837","37,704","51,586","71,889","71,016","84,093","96,334","69,786","27,350","13,594","1,448","37","549,947","549,947","36,531","49,423","69,252","71,430","88,952","101,275","69,573","35,461","23,920","4,023","107","1,075,202","1,075,202","73,997","101,074","140,606","142,572","172,996","197,448","140,266","62,941","37,677","5,480","145","524,999","524,999","37,590","51,604","71,578","71,081","84,120","96,251","70,205","27,449","13,658","1,426","37","550,203","550,203","36,407","49,470","69,028","71,491","88,876","101,197","70,061","35,492","24,019","4,054","108","1,076,535","1,076,535","73,927","101,113","140,228","143,121","172,854","197,600","141,111","63,084","37,813","5,536","148","525,741","525,741","37,568","51,591","71,406","71,407","84,137","96,247","70,655","27,509","13,727","1,455","39","550,794","550,794","36,359","49,522","68,822","71,714","88,717","101,353","70,456","35,575","24,086","4,081","109"
"경기도 고양시 덕양구 (4128100000)","485,368","485,368","36,227","41,092","61,218","69,707","78,095","84,531","64,069","31,126","16,896","2,331","76","239,053","239,053","18,409","20,964","31,364","35,020","39,185","41,902","31,790","13,622","6,192","584","21","246,315","246,315","17,818","20,128","29,854","34,687","38,910","42,629","32,279","17,504","10,704","1,747","55","485,763","485,763","36,141","41,143","60,954","69,837","78,098","84,580","64,403","31,201","17,001","2,330","75","239,265","239,265","18,382","21,012","31,206","35,080","39,222","41,886","31,962","13,677","6,236","582","20","246,498","246,498","17,759","20,131","29,748","34,757","38,876","42,694","32,441","17,524","10,765","1,748","55","485,231","485,231","36,031","41,209","60,710","69,703","77,976","84,430","64,540","31,155","17,101","2,316","60","238,940","238,940","18,330","21,032","31,075","35,037","39,133","41,793","32,030","13,667","6,252","576","15","246,291","246,291","17,701","20,177","29,635","34,666","38,843","42,637","32,510","17,488","10,849","1,740","45","486,427","486,427","36,128","41,268","60,575","70,110","78,036","84,531","64,926","31,200","17,271","2,324","58","239,515","239,515","18,385","21,070","30,971","35,250","39,190","41,840","32,191","13,699","6,323","582","14","246,912","246,912","17,743","20,198","29,604","34,860","38,846","42,691","32,735","17,501","10,948","1,742","44","487,874","487,874","36,231","41,419","60,469","70,476","78,293","84,547","65,372","31,304","17,384","2,321","58","240,152","240,152","18,419","21,140","30,869","35,437","39,331","41,852","32,391","13,766","6,362","571","14","247,722","247,722","17,812","20,279","29,600","35,039","38,962","42,695","32,981","17,538","11,022","1,750","44","490,088","490,088","36,464","41,576","60,440","71,174","78,601","84,714","65,817","31,418","17,454","2,371","59","241,283","241,283","18,522","21,200","30,865","35,780","39,552","41,925","32,613","13,811","6,412","587","16","248,805","248,805","17,942","20,376","29,575","35,394","39,049","42,789","33,204","17,607","11,042","1,784","43"
"경기도 고양시 일산동구 (4128500000)","298,974","298,974","19,452","28,394","42,429","38,314","48,786","57,070","37,529","15,703","9,693","1,561","43","145,264","145,264","9,909","14,552","21,309","18,979","23,141","27,673","18,970","6,826","3,475","413","17","153,710","153,710","9,543","13,842","21,120","19,335","25,645","29,397","18,559","8,877","6,218","1,148","26","298,492","298,492","19,320","28,381","42,239","38,218","48,547","56,994","37,691","15,735","9,769","1,551","47","144,991","144,991","9,839","14,545","21,234","18,899","23,028","27,602","19,057","6,867","3,490","413","17","153,501","153,501","9,481","13,836","21,005","19,319","25,519","29,392","18,634","8,868","6,279","1,138","30","297,614","297,614","19,120","28,357","41,868","38,127","48,237","56,913","37,829","15,765","9,790","1,567","41","144,563","144,563","9,731","14,526","21,056","18,877","22,865","27,549","19,138","6,899","3,497","412","13","153,051","153,051","9,389","13,831","20,812","19,250","25,372","29,364","18,691","8,866","6,293","1,155","28","297,055","297,055","18,896","28,403","41,581","37,995","47,977","56,797","38,141","15,792","9,858","1,574","41","144,256","144,256","9,615","14,532","20,901","18,825","22,746","27,478","19,303","6,914","3,514","415","13","152,799","152,799","9,281","13,871","20,680","19,170","25,231","29,319","18,838","8,878","6,344","1,159","28","296,590","296,590","18,739","28,371","41,361","37,910","47,825","56,710","38,362","15,846","9,838","1,587","41","144,032","144,032","9,551","14,501","20,791","18,764","22,697","27,432","19,407","6,955","3,515","406","13","152,558","152,558","9,188","13,870","20,570","19,146","25,128","29,278","18,955","8,891","6,323","1,181","28","296,122","296,122","18,577","28,310","41,211","37,809","47,630","56,672","38,532","15,876","9,855","1,607","43","143,793","143,793","9,472","14,460","20,724","18,751","22,627","27,329","19,524","6,964","3,511","418","13","152,329","152,329","9,105","13,850","20,487","19,058","25,003","29,343","19,008","8,912","6,344","1,189","30"
"경기도 고양시 일산서구 (4128700000)","293,847","293,847","19,849","31,534","39,849","34,746","47,842","56,619","35,706","15,844","10,253","1,558","47","142,407","142,407","10,030","16,097","20,472","17,104","22,547","27,269","18,007","6,714","3,713","446","8","151,440","151,440","9,819","15,437","19,377","17,642","25,295","29,350","17,699","9,130","6,540","1,112","39","292,943","292,943","19,650","31,427","39,542","34,636","47,529","56,565","35,844","15,849","10,287","1,568","46","141,900","141,900","9,927","16,032","20,287","17,083","22,405","27,180","18,091","6,728","3,713","446","8","151,043","151,043","9,723","15,395","19,255","17,553","25,124","29,385","17,753","9,121","6,574","1,122","38","291,860","291,860","19,455","31,341","39,211","34,498","47,227","56,379","36,009","15,831","10,302","1,563","44","141,350","141,350","9,802","15,993","20,123","17,028","22,268","27,069","18,138","6,749","3,726","445","9","150,510","150,510","9,653","15,348","19,088","17,470","24,959","29,310","17,871","9,082","6,576","1,118","35","291,302","291,302","19,211","31,338","38,985","34,341","47,032","56,281","36,292","15,819","10,385","1,573","45","141,066","141,066","9,704","15,984","20,017","16,941","22,157","27,016","18,292","6,737","3,757","451","10","150,236","150,236","9,507","15,354","18,968","17,400","24,875","29,265","18,000","9,082","6,628","1,122","35","290,738","290,738","19,027","31,284","38,776","34,186","46,878","56,191","36,532","15,791","10,455","1,572","46","140,815","140,815","9,620","15,963","19,918","16,880","22,092","26,967","18,407","6,728","3,781","449","10","149,923","149,923","9,407","15,321","18,858","17,306","24,786","29,224","18,125","9,063","6,674","1,123","36","290,325","290,325","18,886","31,227","38,577","34,138","46,623","56,214","36,762","15,790","10,504","1,558","46","140,665","140,665","9,574","15,931","19,817","16,876","21,958","26,993","18,518","6,734","3,804","450","10","149,660","149,660","9,312","15,296","18,760","17,262","24,665","29,221","18,244","9,056","6,700","1,108","36"
"경기도 과천시 (4129000000)","78,645","78,645","7,270","7,433","10,101","11,738","11,924","13,203","9,964","4,308","2,256","436","12","38,655","38,655","3,770","3,796","5,250","5,831","5,852","6,344","4,894","1,943","863","110","2","39,990","39,990","3,500","3,637","4,851","5,907","6,072","6,859","5,070","2,365","1,393","326","10","78,657","78,657","7,263","7,416","10,051","11,755","11,888","13,222","10,026","4,316","2,272","435","13","38,666","38,666","3,766","3,801","5,209","5,841","5,829","6,353","4,933","1,956","860","115","3","39,991","39,991","3,497","3,615","4,842","5,914","6,059","6,869","5,093","2,360","1,412","320","10","78,231","78,231","7,240","7,406","9,949","11,673","11,844","13,143","9,966","4,300","2,270","430","10","38,467","38,467","3,753","3,786","5,159","5,802","5,810","6,321","4,898","1,957","863","115","3","39,764","39,764","3,487","3,620","4,790","5,871","6,034","6,822","5,068","2,343","1,407","315","7","77,818","77,818","7,175","7,427","9,868","11,565","11,813","13,044","9,943","4,285","2,270","419","9","38,251","38,251","3,719","3,799","5,099","5,741","5,798","6,277","4,878","1,960","864","113","3","39,567","39,567","3,456","3,628","4,769","5,824","6,015","6,767","5,065","2,325","1,406","306","6","77,775","77,775","7,235","7,456","9,776","11,550","11,815","12,988","9,964","4,295","2,271","416","9","38,224","38,224","3,744","3,822","5,041","5,708","5,804","6,257","4,887","1,975","873","110","3","39,551","39,551","3,491","3,634","4,735","5,842","6,011","6,731","5,077","2,320","1,398","306","6","78,137","78,137","7,306","7,511","9,778","11,633","11,900","13,009","10,007","4,313","2,255","416","9","38,416","38,416","3,780","3,855","5,034","5,745","5,840","6,268","4,921","1,989","869","112","3","39,721","39,721","3,526","3,656","4,744","5,888","6,060","6,741","5,086","2,324","1,386","304","6"
"경기도 구리시 (4131000000)","190,323","190,323","13,268","17,040","25,057","24,603","31,012","34,671","26,521","12,025","5,414","695","17","94,287","94,287","6,872","8,730","12,873","12,441","15,505","16,977","13,226","5,424","2,046","189","4","96,036","96,036","6,396","8,310","12,184","12,162","15,507","17,694","13,295","6,601","3,368","506","13","189,960","189,960","13,145","17,044","24,895","24,555","30,907","34,617","26,590","12,019","5,477","694","17","94,045","94,045","6,808","8,737","12,762","12,402","15,470","16,910","13,274","5,409","2,082","187","4","95,915","95,915","6,337","8,307","12,133","12,153","15,437","17,707","13,316","6,610","3,395","507","13","189,231","189,231","13,017","17,049","24,737","24,425","30,789","34,477","26,594","11,979","5,474","673","17","93,716","93,716","6,727","8,750","12,682","12,347","15,432","16,848","13,278","5,384","2,085","179","4","95,515","95,515","6,290","8,299","12,055","12,078","15,357","17,629","13,316","6,595","3,389","494","13","189,008","189,008","12,930","17,053","24,606","24,326","30,739","34,399","26,715","11,989","5,564","669","18","93,626","93,626","6,682","8,760","12,601","12,324","15,402","16,826","13,313","5,406","2,129","179","4","95,382","95,382","6,248","8,293","12,005","12,002","15,337","17,573","13,402","6,583","3,435","490","14","188,876","188,876","12,826","17,079","24,493","24,297","30,660","34,343","26,886","12,008","5,581","684","19","93,537","93,537","6,631","8,771","12,543","12,308","15,369","16,785","13,394","5,415","2,135","182","4","95,339","95,339","6,195","8,308","11,950","11,989","15,291","17,558","13,492","6,593","3,446","502","15","188,701","188,701","12,734","17,084","24,346","24,278","30,589","34,358","26,959","12,037","5,602","695","19","93,442","93,442","6,576","8,773","12,462","12,301","15,340","16,795","13,432","5,426","2,145","188","4","95,259","95,259","6,158","8,311","11,884","11,977","15,249","17,563","13,527","6,611","3,457","507","15"
"경기도 남양주시 (4136000000)","736,864","736,864","61,014","79,065","85,202","89,258","132,502","124,352","92,760","47,851","21,708","3,028","124","366,308","366,308","31,349","40,703","44,183","44,280","66,136","63,355","45,302","21,915","8,363","701","21","370,556","370,556","29,665","38,362","41,019","44,978","66,366","60,997","47,458","25,936","13,345","2,327","103","737,059","737,059","60,652","79,226","85,104","89,096","132,332","124,448","93,148","47,999","21,890","3,038","126","366,331","366,331","31,173","40,767","44,141","44,201","65,999","63,414","45,488","21,983","8,451","693","21","370,728","370,728","29,479","38,459","40,963","44,895","66,333","61,034","47,660","26,016","13,439","2,345","105","737,059","737,059","60,446","79,321","84,827","89,088","132,204","124,421","93,437","48,134","22,019","3,037","125","366,306","366,306","31,079","40,828","43,993","44,259","65,916","63,301","45,648","22,065","8,503","693","21","370,753","370,753","29,367","38,493","40,834","44,829","66,288","61,120","47,789","26,069","13,516","2,344","104","737,352","737,352","60,082","79,392","84,565","89,010","132,065","124,509","94,031","48,222","22,304","3,048","124","366,348","366,348","30,864","40,892","43,868","44,226","65,790","63,310","45,976","22,080","8,624","696","22","371,004","371,004","29,218","38,500","40,697","44,784","66,275","61,199","48,055","26,142","13,680","2,352","102","737,366","737,366","59,695","79,526","84,275","88,791","132,019","124,584","94,511","48,306","22,482","3,054","123","366,323","366,323","30,684","40,924","43,777","44,066","65,746","63,342","46,237","22,117","8,712","696","22","371,043","371,043","29,011","38,602","40,498","44,725","66,273","61,242","48,274","26,189","13,770","2,358","101","737,353","737,353","59,370","79,526","84,144","88,466","131,877","124,804","94,920","48,433","22,614","3,076","123","366,261","366,261","30,527","40,887","43,720","43,921","65,659","63,421","46,490","22,143","8,750","723","20","371,092","371,092","28,843","38,639","40,424","44,545","66,218","61,383","48,430","26,290","13,864","2,353","103"
"경기도 풍양출장소 (4136200000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 오산시 (4137000000)","230,181","230,181","20,565","25,158","30,479","36,428","44,446","34,685","22,719","10,426","4,659","602","14","119,711","119,711","10,491","12,942","16,580","19,990","23,710","18,194","11,270","4,656","1,741","134","3","110,470","110,470","10,074","12,216","13,899","16,438","20,736","16,491","11,449","5,770","2,918","468","11","230,142","230,142","20,442","25,164","30,395","36,325","44,466","34,725","22,855","10,419","4,737","600","14","119,699","119,699","10,423","12,939","16,538","19,937","23,742","18,193","11,357","4,667","1,769","131","3","110,443","110,443","10,019","12,225","13,857","16,388","20,724","16,532","11,498","5,752","2,968","469","11","229,797","229,797","20,274","25,248","30,225","36,164","44,494","34,718","22,898","10,429","4,740","596","11","119,561","119,561","10,329","12,984","16,442","19,888","23,746","18,199","11,375","4,688","1,779","130","1","110,236","110,236","9,945","12,264","13,783","16,276","20,748","16,519","11,523","5,741","2,961","466","10","229,821","229,821","20,095","25,309","30,085","36,110","44,551","34,777","23,045","10,432","4,808","598","11","119,603","119,603","10,237","13,021","16,364","19,896","23,785","18,227","11,442","4,688","1,810","132","1","110,218","110,218","9,858","12,288","13,721","16,214","20,766","16,550","11,603","5,744","2,998","466","10","229,833","229,833","19,944","25,332","30,011","36,038","44,605","34,816","23,196","10,442","4,839","599","11","119,600","119,600","10,141","13,067","16,330","19,872","23,792","18,232","11,516","4,702","1,815","132","1","110,233","110,233","9,803","12,265","13,681","16,166","20,813","16,584","11,680","5,740","3,024","467","10","229,849","229,849","19,824","25,358","29,902","35,964","44,585","34,917","23,365","10,477","4,852","595","10","119,646","119,646","10,084","13,079","16,285","19,855","23,770","18,290","11,612","4,712","1,825","133","1","110,203","110,203","9,740","12,279","13,617","16,109","20,815","16,627","11,753","5,765","3,027","462","9"
"경기도 시흥시 (4139000000)","513,768","513,768","46,393","50,695","67,815","76,730","93,177","90,463","55,731","20,960","10,213","1,528","63","268,347","268,347","23,484","26,024","36,940","41,129","50,337","47,424","29,525","9,737","3,418","315","14","245,421","245,421","22,909","24,671","30,875","35,601","42,840","43,039","26,206","11,223","6,795","1,213","49","513,331","513,331","46,080","50,742","67,506","76,464","93,029","90,467","56,148","20,996","10,309","1,527","63","268,101","268,101","23,335","26,000","36,788","41,027","50,246","47,425","29,741","9,756","3,456","314","13","245,230","245,230","22,745","24,742","30,718","35,437","42,783","43,042","26,407","11,240","6,853","1,213","50","512,331","512,331","45,829","50,835","67,351","76,156","92,716","90,203","56,408","20,981","10,309","1,489","54","267,615","267,615","23,205","26,053","36,733","40,890","50,102","47,230","29,887","9,760","3,454","292","9","244,716","244,716","22,624","24,782","30,618","35,266","42,614","42,973","26,521","11,221","6,855","1,197","45","512,168","512,168","45,509","50,951","67,001","75,992","92,612","90,194","56,880","21,071","10,407","1,499","52","267,503","267,503","23,037","26,115","36,511","40,812","50,053","47,177","30,183","9,806","3,506","294","9","244,665","244,665","22,472","24,836","30,490","35,180","42,559","43,017","26,697","11,265","6,901","1,205","43","512,438","512,438","45,279","50,988","66,734","75,838","92,683","90,230","57,431","21,218","10,470","1,516","51","267,637","267,637","22,919","26,158","36,347","40,742","50,070","47,185","30,499","9,871","3,533","304","9","244,801","244,801","22,360","24,830","30,387","35,096","42,613","43,045","26,932","11,347","6,937","1,212","42","512,912","512,912","45,126","51,077","66,399","75,905","92,791","90,352","57,889","21,282","10,513","1,529","49","267,861","267,861","22,858","26,177","36,144","40,786","50,144","47,228","30,753","9,903","3,559","299","10","245,051","245,051","22,268","24,900","30,255","35,119","42,647","43,124","27,136","11,379","6,954","1,230","39"
"경기도 군포시 (4141000000)","267,672","267,672","17,829","25,024","36,021","37,140","42,001","47,249","37,167","15,575","8,304","1,311","51","132,798","132,798","9,144","12,944","18,751","19,567","20,741","23,050","18,147","7,115","2,976","353","10","134,874","134,874","8,685","12,080","17,270","17,573","21,260","24,199","19,020","8,460","5,328","958","41","267,651","267,651","17,766","24,983","35,900","37,171","41,908","47,170","37,395","15,603","8,383","1,319","53","132,817","132,817","9,124","12,913","18,699","19,592","20,704","23,021","18,252","7,142","3,004","356","10","134,834","134,834","8,642","12,070","17,201","17,579","21,204","24,149","19,143","8,461","5,379","963","43","267,032","267,032","17,624","24,925","35,711","37,135","41,680","47,054","37,508","15,612","8,427","1,306","50","132,542","132,542","9,054","12,900","18,601","19,595","20,599","22,959","18,299","7,144","3,029","352","10","134,490","134,490","8,570","12,025","17,110","17,540","21,081","24,095","19,209","8,468","5,398","954","40","266,735","266,735","17,494","24,888","35,525","37,092","41,501","46,945","37,813","15,618","8,488","1,322","49","132,379","132,379","8,986","12,853","18,514","19,587","20,494","22,901","18,457","7,162","3,063","354","8","134,356","134,356","8,508","12,035","17,011","17,505","21,007","24,044","19,356","8,456","5,425","968","41","266,531","266,531","17,362","24,923","35,389","37,020","41,409","46,873","38,013","15,649","8,518","1,328","47","132,304","132,304","8,917","12,893","18,459","19,541","20,469","22,873","18,526","7,181","3,078","359","8","134,227","134,227","8,445","12,030","16,930","17,479","20,940","24,000","19,487","8,468","5,440","969","39","266,213","266,213","17,241","24,869","35,175","37,033","41,224","46,906","38,156","15,712","8,526","1,328","43","132,165","132,165","8,864","12,862","18,361","19,567","20,366","22,897","18,580","7,219","3,086","356","7","134,048","134,048","8,377","12,007","16,814","17,466","20,858","24,009","19,576","8,493","5,440","972","36"
