측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2020-02-03,행주,0.012,0.031,0.7,0.003,24.0,13.0
2020-02-03,홍릉로,0.026,0.027,0.5,0.004,27.0,15.0
2020-02-03,화랑로,0.021,0.024,0.2,0.004,26.0,15.0
2020-02-04,강남구,0.025,0.023,0.5,0.003,24.0,16.0
2020-02-04,강남대로,0.036,0.014,0.9,0.003,26.0,12.0
2020-02-04,강동구,0.029,0.018,0.5,0.003,30.0,22.0
2020-02-04,강변북로,0.038,0.016,0.7,0.004,27.0,14.0
2020-02-04,강북구,0.03,0.017,0.4,0.002,20.0,10.0
2020-02-04,강서구,0.024,0.022,0.4,0.004,27.0,16.0
2020-02-04,공항대로,0.032,0.015,0.5,0.005,31.0,17.0
2020-02-04,관악구,0.027,0.019,0.5,0.003,25.0,15.0
2020-02-04,관악산,0.009,0.021,0.4,0.004,12.0,8.0
2020-02-04,광진구,0.024,0.017,0.6,0.002,25.0,15.0
2020-02-04,구로구,0.021,0.026,0.3,0.004,19.0,13.0
2020-02-04,궁동,0.026,0.017,0.4,0.003,25.0,17.0
2020-02-04,금천구,0.026,0.018,0.4,0.003,25.0,18.0
2020-02-04,남산,0.019,0.025,0.7,0.004,17.0,11.0
2020-02-04,노원구,0.028,0.016,0.5,0.004,22.0,20.0
2020-02-04,도봉구,0.021,0.023,0.5,0.002,22.0,15.0
2020-02-04,도산대로,0.033,0.017,1.1,0.003,23.0,10.0
2020-02-04,동대문구,0.024,0.019,0.5,0.003,23.0,14.0
2020-02-04,동작구,0.026,0.017,0.4,0.003,30.0,19.0
2020-02-04,동작대로,0.038,0.017,0.5,0.005,25.0,17.0
2020-02-04,마포구,0.027,0.016,0.5,0.003,22.0,16.0
2020-02-04,마포아트센터,0.021,0.017,0.3,0.003,23.0,13.0
2020-02-04,북한산,0.012,0.026,0.5,0.003,19.0,10.0
2020-02-04,서대문구,0.026,0.019,0.8,0.004,23.0,15.0
2020-02-04,서울숲,0.023,0.019,0.4,0.004,21.0,13.0
2020-02-04,서초구,0.025,0.028,0.3,0.003,24.0,15.0
2020-02-04,성동구,0.024,0.022,0.4,0.003,23.0,17.0
2020-02-04,성북구,0.029,0.02,0.9,0.003,26.0,15.0
2020-02-04,세곡,0.011,0.016,0.7,0.003,31.0,19.0
2020-02-04,송파구,0.03,0.017,0.5,0.003,24.0,15.0
2020-02-04,시흥대로,0.031,0.02,0.5,0.004,29.0,18.0
2020-02-04,신촌로,0.034,0.015,0.6,0.003,26.0,18.0
2020-02-04,양천구,0.027,0.019,0.5,0.004,28.0,17.0
2020-02-04,영등포구,0.025,0.019,0.4,0.003,23.0,15.0
2020-02-04,영등포로,0.037,0.015,0.5,0.003,28.0,18.0
2020-02-04,올림픽공원,0.02,0.018,0.6,0.004,28.0,19.0
2020-02-04,용산구,0.021,0.019,0.4,0.003,24.0,16.0
2020-02-04,은평구,0.023,0.016,0.7,0.003,18.0,10.0
2020-02-04,자연사박물관,0.026,0.02,0.5,0.007,25.0,15.0
2020-02-04,정릉로,0.05,0.009,0.4,0.006,27.0,18.0
2020-02-04,종로,0.023,0.019,0.5,0.003,31.0,19.0
2020-02-04,종로구,0.026,0.016,0.5,0.003,24.0,18.0
2020-02-04,중구,0.024,0.019,0.5,0.003,23.0,19.0
2020-02-04,중랑구,0.027,0.017,0.5,0.003,25.0,12.0
2020-02-04,천호대로,0.036,0.016,0.6,0.005,32.0,19.0
2020-02-04,청계천로,0.028,0.019,0.6,0.004,24.0,18.0
2020-02-04,한강대로,0.03,0.017,0.5,0.003,26.0,13.0
2020-02-04,행주,0.018,0.021,0.8,0.003,18.0,10.0
2020-02-04,홍릉로,0.034,0.016,0.5,0.004,27.0,16.0
2020-02-04,화랑로,0.028,0.015,0.4,0.005,31.0,19.0
2020-02-05,강남구,0.017,0.024,0.4,0.003,22.0,11.0
2020-02-05,강남대로,0.028,0.017,0.7,0.003,29.0,8.0
2020-02-05,강동구,0.016,0.023,0.4,0.003,24.0,14.0
2020-02-05,강변북로,0.026,0.02,0.6,0.004,28.0,9.0
2020-02-05,강북구,0.019,0.023,0.3,0.002,27.0,13.0
2020-02-05,강서구,0.011,0.027,0.3,0.004,24.0,11.0
2020-02-05,공항대로,0.019,0.02,0.4,0.004,28.0,12.0
2020-02-05,관악구,0.016,0.022,0.4,0.003,22.0,10.0
2020-02-05,관악산,0.01,0.016,0.5,0.004,24.0,11.0
2020-02-05,광진구,0.014,0.021,0.5,0.002,23.0,7.0
2020-02-05,구로구,0.011,0.029,0.3,0.004,15.0,9.0
2020-02-05,궁동,0.011,0.026,0.3,0.003,22.0,11.0
2020-02-05,금천구,0.015,0.023,0.3,0.003,23.0,13.0
2020-02-05,남산,0.01,0.026,0.6,0.004,18.0,7.0
2020-02-05,노원구,0.01,0.024,0.4,0.004,17.0,13.0
2020-02-05,도봉구,0.008,0.03,0.3,0.002,17.0,8.0
2020-02-05,도산대로,0.022,0.019,1.0,0.003,25.0,6.0
2020-02-05,동대문구,0.011,0.024,0.4,0.003,19.0,8.0
2020-02-05,동작구,0.015,0.018,0.3,0.003,27.0,14.0
2020-02-05,동작대로,0.029,0.018,0.4,0.005,31.0,12.0
2020-02-05,마포구,0.015,0.019,0.4,0.003,18.0,8.0
2020-02-05,마포아트센터,0.01,0.015,0.3,0.003,22.0,9.0
2020-02-05,북한산,0.006,0.029,0.4,0.004,20.0,8.0
2020-02-05,서대문구,0.011,0.026,0.4,0.003,25.0,11.0
2020-02-05,서울숲,0.013,0.023,0.3,0.003,21.0,9.0
2020-02-05,서초구,0.015,0.031,0.2,0.003,25.0,11.0
2020-02-05,성동구,0.015,0.025,0.3,0.003,22.0,11.0
2020-02-05,성북구,0.013,0.027,0.7,0.003,20.0,8.0
2020-02-05,세곡,0.008,0.021,0.6,0.003,28.0,11.0
2020-02-05,송파구,0.021,0.019,0.4,0.003,23.0,12.0
2020-02-05,시흥대로,0.018,0.024,0.4,0.003,25.0,11.0
2020-02-05,신촌로,0.026,0.018,0.5,0.003,28.0,14.0
2020-02-05,양천구,0.014,0.023,0.4,0.004,27.0,12.0
2020-02-05,영등포구,0.015,0.021,0.4,0.003,21.0,10.0
2020-02-05,영등포로,0.022,0.021,0.4,0.003,25.0,12.0
2020-02-05,올림픽공원,0.012,0.023,0.5,0.004,24.0,12.0
2020-02-05,용산구,0.014,0.021,0.4,0.003,23.0,12.0
2020-02-05,은평구,0.009,0.027,0.5,0.003,23.0,9.0
2020-02-05,자연사박물관,0.011,0.028,0.4,0.007,25.0,12.0
2020-02-05,정릉로,0.037,0.013,0.3,0.005,29.0,12.0
2020-02-05,종로,0.01,0.026,0.4,0.003,30.0,14.0
2020-02-05,종로구,0.012,0.019,0.4,0.003,24.0,14.0
2020-02-05,중구,0.01,0.023,0.3,0.003,22.0,13.0
2020-02-05,중랑구,0.016,0.021,0.4,0.003,22.0,8.0
2020-02-05,천호대로,0.028,0.019,0.5,0.006,28.0,12.0
2020-02-05,청계천로,0.014,0.025,0.4,0.003,21.0,13.0
2020-02-05,한강대로,0.019,0.021,0.4,0.003,26.0,9.0
2020-02-05,행주,0.006,0.031,0.9,0.003,27.0,9.0
2020-02-05,홍릉로,0.021,0.02,0.4,0.005,28.0,11.0
2020-02-05,화랑로,0.017,0.022,0.2,0.005,25.0,11.0
2020-02-06,강남구,0.037,0.011,0.6,0.004,34.0,19.0
2020-02-06,강남대로,0.039,0.009,0.8,0.004,45.0,16.0
2020-02-06,강동구,0.034,0.011,0.5,0.003,45.0,26.0
2020-02-06,강변북로,0.04,0.011,0.8,0.005,43.0,19.0
2020-02-06,강북구,0.035,0.012,0.5,0.003,44.0,24.0
2020-02-06,강서구,0.028,0.014,0.5,0.005,45.0,19.0
2020-02-06,공항대로,0.035,0.009,0.5,0.005,48.0,23.0
2020-02-06,관악구,0.035,0.01,0.6,0.004,38.0,19.0
2020-02-06,관악산,0.018,0.005,0.6,0.004,38.0,19.0
2020-02-06,광진구,0.027,0.011,0.6,0.002,39.0,17.0
2020-02-06,구로구,0.027,0.016,0.4,0.005,34.0,20.0
2020-02-06,궁동,0.033,0.011,0.5,0.004,42.0,23.0
2020-02-06,금천구,0.032,0.011,0.5,0.004,42.0,25.0
2020-02-06,남산,0.031,0.012,0.8,0.004,32.0,14.0
2020-02-06,노원구,0.016,0.02,0.4,0.005,27.0,21.0
2020-02-06,도봉구,0.024,0.015,0.6,0.002,35.0,20.0
2020-02-06,도산대로,0.036,0.01,1.0,0.004,38.0,14.0
2020-02-06,동대문구,0.033,0.011,0.5,0.004,33.0,16.0
2020-02-06,동작구,0.035,0.008,0.5,0.003,47.0,25.0
2020-02-06,동작대로,0.045,0.008,0.6,0.006,46.0,21.0
2020-02-06,마포구,0.033,0.01,0.5,0.003,34.0,21.0
2020-02-06,마포아트센터,0.025,0.009,0.4,0.003,36.0,18.0
2020-02-06,북한산,0.015,0.019,0.4,0.004,31.0,13.0
2020-02-06,서대문구,0.028,0.013,0.8,0.005,38.0,20.0
2020-02-06,서울숲,0.029,0.011,0.5,0.004,34.0,16.0
2020-02-06,서초구,0.035,0.016,0.4,0.004,46.0,19.0
2020-02-06,성동구,0.03,0.012,0.5,0.004,36.0,19.0
2020-02-06,성북구,0.034,0.013,0.6,0.004,37.0,19.0
2020-02-06,세곡,0.013,0.012,0.8,0.003,45.0,22.0
2020-02-06,송파구,0.035,0.01,0.6,0.004,38.0,20.0
2020-02-06,시흥대로,0.039,0.011,0.6,0.004,44.0,21.0
2020-02-06,신촌로,0.037,0.01,0.6,0.004,39.0,22.0
2020-02-06,양천구,0.032,0.012,0.6,0.004,46.0,23.0
2020-02-06,영등포구,0.029,0.012,0.5,0.003,35.0,19.0
2020-02-06,영등포로,0.038,0.011,0.6,0.004,41.0,21.0
2020-02-06,올림픽공원,0.027,0.01,0.5,0.005,41.0,22.0
2020-02-06,용산구,0.028,0.011,0.5,0.003,37.0,21.0
2020-02-06,은평구,0.025,0.013,0.6,0.003,39.0,18.0
2020-02-06,자연사박물관,0.027,0.014,0.5,0.007,38.0,21.0
2020-02-06,정릉로,0.053,0.006,0.5,0.006,44.0,22.0
2020-02-06,종로,0.021,0.016,0.5,0.003,44.0,20.0
2020-02-06,종로구,0.032,0.01,0.6,0.004,37.0,22.0
2020-02-06,중구,0.028,0.01,0.5,0.003,38.0,24.0
2020-02-06,중랑구,0.032,0.011,0.6,0.003,38.0,16.0
2020-02-06,천호대로,0.042,0.01,0.7,0.006,43.0,22.0
2020-02-06,청계천로,0.033,0.011,0.7,0.004,35.0,23.0
2020-02-06,한강대로,0.036,0.011,0.6,0.003,42.0,16.0
2020-02-06,행주,0.018,0.02,1.0,0.003,41.0,17.0
2020-02-06,홍릉로,0.037,0.01,0.6,0.004,38.0,18.0
2020-02-06,화랑로,0.029,0.011,0.4,0.005,41.0,22.0
2020-02-07,강남구,0.04,0.012,0.6,0.004,32.0,22.0
2020-02-07,강남대로,0.043,0.008,0.8,0.003,40.0,21.0
2020-02-07,강동구,0.042,0.009,0.6,0.003,47.0,32.0
2020-02-07,강변북로,0.053,0.007,0.8,0.005,42.0,21.0
2020-02-07,강북구,0.037,0.015,0.5,0.003,42.0,28.0
2020-02-07,강서구,0.029,0.015,0.5,0.005,44.0,23.0
2020-02-07,공항대로,0.041,0.011,0.6,0.005,45.0,25.0
2020-02-07,관악구,0.04,0.01,0.6,0.003,36.0,23.0
2020-02-07,관악산,0.035,0.013,0.5,0.005,29.0,17.0
2020-02-07,광진구,0.032,0.01,0.7,0.001,37.0,22.0
2020-02-07,구로구,0.03,0.017,0.4,0.005,30.0,22.0
2020-02-07,궁동,0.032,0.013,0.5,0.003,40.0,25.0
2020-02-07,금천구,0.037,0.011,0.6,0.004,37.0,26.0
2020-02-07,남산,0.03,0.016,0.8,0.004,28.0,17.0
2020-02-07,노원구,0.031,0.013,0.6,0.004,33.0,29.0
2020-02-07,도봉구,0.025,0.018,0.6,0.002,33.0,25.0
2020-02-07,도산대로,0.041,0.01,0.8,0.003,35.0,17.0
2020-02-07,동대문구,0.032,0.015,0.6,0.004,31.0,19.0
2020-02-07,동작구,0.039,0.01,0.5,0.003,44.0,28.0
2020-02-07,동작대로,0.051,0.008,0.6,0.005,42.0,27.0
2020-02-07,마포구,0.033,0.012,0.6,0.003,35.0,26.0
2020-02-07,마포아트센터,0.026,0.01,0.4,0.003,34.0,21.0
2020-02-07,북한산,0.018,0.021,0.5,0.003,29.0,16.0
2020-02-07,서대문구,0.044,0.003,1.5,0.01,40.0,29.0
2020-02-07,서울숲,0.032,0.011,0.5,0.004,31.0,20.0
2020-02-07,서초구,0.039,0.015,0.4,0.003,40.0,23.0
2020-02-07,성동구,0.034,0.012,0.5,0.003,36.0,23.0
2020-02-07,성북구,0.04,0.013,0.7,0.004,36.0,22.0
2020-02-07,세곡,0.013,0.011,0.8,0.004,42.0,26.0
2020-02-07,송파구,0.042,0.008,0.7,0.004,36.0,24.0
2020-02-07,시흥대로,0.04,0.011,0.6,0.004,39.0,23.0
2020-02-07,신촌로,0.044,0.008,0.7,0.004,40.0,26.0
2020-02-07,양천구,0.035,0.012,0.6,0.004,43.0,27.0
2020-02-07,영등포구,0.034,0.011,0.6,0.003,36.0,23.0
2020-02-07,영등포로,0.044,0.008,0.7,0.004,41.0,27.0
2020-02-07,올림픽공원,0.032,0.012,0.5,0.006,42.0,27.0
2020-02-07,용산구,0.031,0.012,0.5,0.003,36.0,24.0
2020-02-07,은평구,0.023,0.019,0.7,0.003,33.0,20.0
2020-02-07,자연사박물관,0.032,0.012,0.6,0.006,38.0,25.0
2020-02-07,정릉로,0.064,0.005,0.6,0.006,41.0,26.0
2020-02-07,종로,0.022,0.019,0.4,0.003,40.0,26.0
2020-02-07,종로구,0.033,0.012,0.6,0.003,34.0,24.0
2020-02-07,중구,0.028,0.014,0.5,0.003,34.0,26.0
2020-02-07,중랑구,0.037,0.011,0.6,0.003,37.0,19.0
2020-02-07,천호대로,0.046,0.009,0.7,0.006,43.0,27.0
2020-02-07,청계천로,0.035,0.013,0.7,0.004,34.0,24.0
2020-02-07,한강대로,0.036,0.012,0.6,0.003,36.0,19.0
2020-02-07,행주,0.028,0.009,,0.003,47.0,24.0
2020-02-07,홍릉로,0.04,0.011,0.7,0.004,35.0,21.0
2020-02-07,화랑로,0.032,0.011,0.5,0.005,39.0,27.0
2020-02-08,강남구,0.019,0.032,0.5,0.004,38.0,27.0
2020-02-08,강남대로,0.029,0.023,0.6,0.002,42.0,24.0
2020-02-08,강동구,0.03,0.029,0.5,0.003,43.0,33.0
2020-02-08,강변북로,0.031,0.024,0.8,0.004,43.0,26.0
2020-02-08,강북구,0.02,0.03,0.5,0.003,45.0,31.0
2020-02-08,강서구,0.016,0.03,0.5,0.004,47.0,28.0
2020-02-08,공항대로,0.024,0.027,0.6,0.005,45.0,29.0
2020-02-08,관악구,0.02,0.026,0.5,0.003,40.0,29.0
2020-02-08,관악산,0.012,0.024,0.6,0.004,41.0,29.0
2020-02-08,광진구,0.014,0.027,0.7,0.002,39.0,25.0
2020-02-08,구로구,0.019,0.03,0.4,0.004,32.0,25.0
2020-02-08,궁동,0.014,0.031,0.4,0.003,41.0,29.0
2020-02-08,금천구,0.018,0.024,0.5,0.003,41.0,31.0
2020-02-08,남산,0.008,0.035,0.8,0.004,33.0,22.0
2020-02-08,노원구,0.013,0.029,0.5,0.004,36.0,32.0
2020-02-08,도봉구,0.01,0.037,0.5,0.003,35.0,26.0
2020-02-08,도산대로,0.026,0.025,0.7,0.003,39.0,22.0
2020-02-08,동대문구,0.014,0.03,0.5,0.004,37.0,26.0
2020-02-08,동작구,0.018,0.023,0.5,0.003,48.0,34.0
2020-02-08,동작대로,0.033,0.022,0.5,0.005,41.0,30.0
2020-02-08,마포구,0.022,0.022,0.5,0.003,38.0,31.0
2020-02-08,마포아트센터,0.013,0.02,0.3,0.003,39.0,27.0
2020-02-08,북한산,0.006,0.035,0.5,0.004,34.0,19.0
2020-02-08,서대문구,0.015,0.03,0.6,0.003,39.0,28.0
2020-02-08,서울숲,0.015,0.027,0.4,0.004,37.0,27.0
2020-02-08,서초구,0.017,0.037,0.3,0.004,41.0,28.0
2020-02-08,성동구,0.015,0.033,0.5,0.003,41.0,29.0
2020-02-08,성북구,0.016,0.033,0.6,0.003,40.0,27.0
2020-02-08,세곡,0.008,0.027,0.6,0.003,42.0,29.0
2020-02-08,송파구,0.023,0.026,0.6,0.004,41.0,31.0
2020-02-08,시흥대로,0.023,0.028,0.5,0.004,43.0,30.0
2020-02-08,신촌로,0.03,0.021,0.7,0.003,43.0,31.0
2020-02-08,양천구,0.02,0.024,0.5,0.004,47.0,32.0
2020-02-08,영등포구,0.019,0.026,0.5,0.003,38.0,29.0
2020-02-08,영등포로,0.026,0.024,0.6,0.003,44.0,33.0
2020-02-08,올림픽공원,0.013,0.032,0.4,0.005,43.0,30.0
2020-02-08,용산구,0.017,0.026,0.5,0.003,41.0,30.0
2020-02-08,은평구,0.013,0.032,0.7,0.003,40.0,27.0
2020-02-08,자연사박물관,0.013,0.036,0.4,0.006,41.0,30.0
2020-02-08,정릉로,0.045,0.017,0.4,0.005,41.0,29.0
2020-02-08,종로,0.011,0.032,0.5,0.003,45.0,30.0
2020-02-08,종로구,0.013,0.024,0.5,0.003,41.0,32.0
2020-02-08,중구,0.013,0.029,0.5,0.003,39.0,33.0
2020-02-08,중랑구,0.018,0.027,0.5,0.003,39.0,22.0
2020-02-08,천호대로,0.031,0.023,0.6,0.006,46.0,29.0
2020-02-08,청계천로,0.016,0.032,0.5,0.004,39.0,31.0
2020-02-08,한강대로,0.02,0.026,0.5,0.003,41.0,23.0
2020-02-08,행주,0.008,0.034,0.6,0.004,40.0,26.0
2020-02-08,홍릉로,0.026,0.024,0.6,0.005,41.0,28.0
2020-02-08,화랑로,0.022,0.026,0.4,0.005,41.0,28.0
2020-02-09,강남구,0.028,0.024,0.6,0.004,33.0,23.0
2020-02-09,강남대로,0.035,0.017,0.8,0.003,35.0,20.0
2020-02-09,강동구,0.052,0.019,0.6,0.003,42.0,32.0
2020-02-09,강변북로,0.043,0.015,0.9,0.005,39.0,22.0
2020-02-09,강북구,0.031,0.021,0.5,0.003,43.0,28.0
2020-02-09,강서구,0.024,0.025,0.5,0.004,38.0,24.0
2020-02-09,공항대로,0.032,0.021,0.6,0.005,39.0,25.0
2020-02-09,관악구,0.031,0.02,0.6,0.004,37.0,25.0
2020-02-09,관악산,0.01,0.041,0.6,0.005,37.0,23.0
2020-02-09,광진구,0.024,0.019,0.7,0.002,36.0,23.0
2020-02-09,구로구,0.024,0.023,0.4,0.005,28.0,21.0
2020-02-09,궁동,0.024,0.02,0.5,0.003,39.0,27.0
2020-02-09,금천구,0.028,0.018,0.5,0.004,39.0,29.0
2020-02-09,남산,0.022,0.026,0.9,0.004,28.0,19.0
2020-02-09,노원구,0.026,0.02,0.6,0.005,35.0,29.0
2020-02-09,도봉구,0.022,0.025,0.6,0.003,33.0,24.0
2020-02-09,도산대로,0.031,0.022,0.8,0.003,33.0,17.0
2020-02-09,동대문구,0.028,0.021,0.6,0.004,33.0,22.0
2020-02-09,동작구,0.026,0.019,0.5,0.003,42.0,28.0
2020-02-09,동작대로,0.039,0.019,0.6,0.006,37.0,26.0
2020-02-09,마포구,0.027,0.02,0.5,0.004,32.0,25.0
2020-02-09,마포아트센터,0.02,0.016,0.3,0.003,34.0,22.0
2020-02-09,북한산,0.01,0.032,0.5,0.004,31.0,17.0
2020-02-09,서대문구,0.025,0.023,0.9,0.006,34.0,26.0
2020-02-09,서울숲,0.026,0.018,0.5,0.004,33.0,22.0
2020-02-09,서초구,0.027,0.03,0.4,0.004,36.0,23.0
2020-02-09,성동구,0.027,0.022,0.5,0.003,36.0,25.0
2020-02-09,성북구,0.033,0.021,0.7,0.003,34.0,22.0
2020-02-09,세곡,0.011,0.017,0.9,0.003,41.0,28.0
2020-02-09,송파구,0.029,0.02,0.6,0.004,35.0,26.0
2020-02-09,시흥대로,0.031,0.023,0.6,0.004,39.0,27.0
2020-02-09,신촌로,0.036,0.017,0.7,0.004,38.0,27.0
2020-02-09,양천구,0.027,0.021,0.5,0.005,39.0,26.0
2020-02-09,영등포구,0.024,0.023,0.5,0.003,32.0,24.0
2020-02-09,영등포로,0.035,0.018,0.6,0.004,39.0,27.0
2020-02-09,올림픽공원,0.019,0.023,0.5,0.005,40.0,27.0
2020-02-09,용산구,0.023,0.02,0.5,0.003,35.0,26.0
2020-02-09,은평구,0.019,0.025,0.7,0.003,32.0,21.0
2020-02-09,자연사박물관,0.024,0.027,0.5,0.007,36.0,25.0
2020-02-09,정릉로,0.056,0.011,0.5,0.006,39.0,26.0
2020-02-09,종로,0.023,0.022,0.5,0.003,41.0,26.0
2020-02-09,종로구,0.026,0.017,0.6,0.003,37.0,26.0
2020-02-09,중구,0.025,0.02,0.5,0.003,34.0,28.0
2020-02-09,중랑구,0.028,0.019,0.6,0.004,37.0,20.0
2020-02-09,천호대로,0.035,0.019,0.7,0.006,40.0,26.0
2020-02-09,청계천로,0.027,0.022,0.6,0.004,33.0,26.0
2020-02-09,한강대로,0.031,0.02,0.6,0.003,36.0,19.0
2020-02-09,행주,0.02,0.023,0.6,0.004,36.0,23.0
2020-02-09,홍릉로,0.036,0.018,0.6,0.005,37.0,24.0
2020-02-09,화랑로,0.029,0.018,0.4,0.005,39.0,27.0
2020-02-10,강남구,0.047,0.013,0.7,0.004,45.0,29.0
2020-02-10,강남대로,0.049,0.009,1.0,0.003,52.0,27.0
2020-02-10,강동구,0.07,0.011,0.7,0.003,55.0,39.0
2020-02-10,강변북로,0.058,0.007,1.0,0.005,58.0,30.0
2020-02-10,강북구,0.04,0.016,0.6,0.003,52.0,33.0
2020-02-10,강서구,0.041,0.016,0.7,0.007,54.0,29.0
2020-02-10,공항대로,0.053,0.012,0.7,0.006,57.0,30.0
2020-02-10,관악구,0.047,0.014,0.7,0.004,49.0,29.0
2020-02-10,관악산,0.011,0.024,0.6,0.004,49.0,29.0
2020-02-10,광진구,0.039,0.01,0.8,0.002,50.0,31.0
2020-02-10,구로구,0.026,0.024,0.3,0.005,27.0,23.0
2020-02-10,궁동,0.038,0.015,0.6,0.003,51.0,31.0
2020-02-10,금천구,0.044,0.011,0.6,0.003,47.0,32.0
2020-02-10,남산,0.027,0.017,0.9,0.004,28.0,21.0
2020-02-10,노원구,0.04,0.013,0.7,0.005,42.0,36.0
2020-02-10,도봉구,0.036,0.016,0.8,0.003,47.0,32.0
2020-02-10,도산대로,0.05,0.011,1.0,0.003,49.0,24.0
2020-02-10,동대문구,0.048,0.013,0.8,0.004,46.0,31.0
2020-02-10,동작구,0.043,0.013,0.6,0.003,53.0,33.0
2020-02-10,동작대로,0.057,0.011,0.7,0.005,56.0,33.0
2020-02-10,마포구,0.05,0.012,0.7,0.004,43.0,32.0
2020-02-10,마포아트센터,0.038,0.013,0.4,0.004,47.0,29.0
2020-02-10,북한산,0.015,0.026,0.5,0.003,39.0,21.0
2020-02-10,서대문구,0.038,0.015,1.0,0.006,49.0,32.0
2020-02-10,서울숲,0.041,0.01,0.6,0.004,45.0,28.0
2020-02-10,서초구,0.044,0.021,0.5,0.004,53.0,30.0
2020-02-10,성동구,0.043,0.011,0.7,0.004,48.0,31.0
2020-02-10,성북구,0.051,0.011,0.8,0.004,49.0,32.0
2020-02-10,세곡,0.017,0.009,1.0,0.004,58.0,37.0
2020-02-10,송파구,0.048,0.01,0.7,0.004,49.0,33.0
2020-02-10,시흥대로,0.051,0.012,0.8,0.004,58.0,32.0
2020-02-10,신촌로,0.052,0.009,0.8,0.004,51.0,34.0
2020-02-10,양천구,0.045,0.015,0.7,0.005,53.0,32.0
2020-02-10,영등포구,0.042,0.014,0.6,0.004,43.0,27.0
2020-02-10,영등포로,0.051,0.011,0.8,0.004,52.0,33.0
2020-02-10,올림픽공원,0.035,0.013,0.6,0.005,52.0,34.0
2020-02-10,용산구,0.038,0.005,0.7,0.003,39.0,33.0
2020-02-10,은평구,0.031,0.018,0.8,0.003,44.0,28.0
2020-02-10,자연사박물관,0.038,0.018,0.5,0.006,47.0,30.0
2020-02-10,정릉로,0.073,0.005,0.7,0.006,54.0,38.0
2020-02-10,종로,0.039,0.012,0.7,0.003,54.0,33.0
2020-02-10,종로구,0.048,0.011,0.8,0.004,50.0,35.0
2020-02-10,중구,0.038,0.015,0.6,0.003,43.0,33.0
2020-02-10,중랑구,0.041,0.014,0.7,0.003,49.0,25.0
2020-02-10,천호대로,0.056,0.01,0.9,0.007,53.0,33.0
2020-02-10,청계천로,0.046,0.012,0.9,0.005,46.0,34.0
2020-02-10,한강대로,0.045,0.013,0.7,0.004,52.0,25.0
2020-02-10,행주,0.036,0.013,0.6,0.004,53.0,31.0
2020-02-10,홍릉로,0.054,0.01,0.9,0.005,51.0,35.0
2020-02-10,화랑로,0.039,0.011,0.5,0.005,54.0,38.0
2020-02-11,강남구,0.057,0.007,0.7,0.004,53.0,33.0
2020-02-11,강남대로,0.054,0.007,1.0,0.004,58.0,28.0
2020-02-11,강동구,0.063,0.007,0.7,0.004,62.0,41.0
2020-02-11,강변북로,0.065,0.005,1.1,0.005,68.0,33.0
2020-02-11,강북구,0.052,0.011,0.7,0.003,59.0,37.0
2020-02-11,강서구,0.061,0.01,1.0,0.007,69.0,35.0
2020-02-11,공항대로,0.061,0.009,0.9,0.007,73.0,37.0
2020-02-11,관악구,0.062,0.008,0.9,0.005,60.0,35.0
2020-02-11,관악산,0.014,0.046,0.5,0.005,42.0,24.0
2020-02-11,광진구,0.044,0.007,0.9,0.003,58.0,34.0
2020-02-11,구로구,0.049,0.007,0.7,0.005,55.0,35.0
2020-02-11,궁동,0.05,0.011,0.7,0.004,58.0,34.0
2020-02-11,금천구,0.053,0.009,0.7,0.004,52.0,35.0
2020-02-11,남산,0.04,0.003,1.1,0.005,47.0,25.0
2020-02-11,노원구,0.053,0.009,0.9,0.006,46.0,38.0
2020-02-11,도봉구,0.045,0.012,0.8,0.004,53.0,35.0
2020-02-11,도산대로,0.061,0.005,1.1,0.004,58.0,28.0
2020-02-11,동대문구,0.056,0.009,0.8,0.005,52.0,32.0
2020-02-11,동작구,0.056,0.007,0.8,0.004,67.0,40.0
2020-02-11,동작대로,0.07,0.005,0.9,0.006,68.0,39.0
2020-02-11,마포구,0.062,0.007,0.9,0.005,53.0,37.0
2020-02-11,마포아트센터,0.053,0.011,0.5,0.005,54.0,34.0
2020-02-11,북한산,0.02,0.026,0.5,0.004,45.0,23.0
2020-02-11,서대문구,0.049,0.011,1.1,0.007,54.0,34.0
2020-02-11,서울숲,0.051,0.005,0.6,0.004,53.0,34.0
2020-02-11,서초구,0.058,0.013,0.6,0.004,64.0,36.0
2020-02-11,성동구,0.051,0.007,0.7,0.005,55.0,35.0
2020-02-11,성북구,0.061,0.009,0.9,0.004,56.0,33.0
2020-02-11,세곡,0.018,0.01,1.3,0.005,65.0,35.0
2020-02-11,송파구,0.057,0.008,0.9,0.005,58.0,36.0
2020-02-11,시흥대로,0.066,0.009,1.0,0.005,68.0,36.0
2020-02-11,신촌로,0.059,0.008,0.9,0.005,59.0,38.0
2020-02-11,양천구,0.06,0.01,0.9,0.006,63.0,37.0
2020-02-11,영등포구,0.082,0.002,1.5,0.006,61.0,34.0
2020-02-11,영등포로,0.068,0.005,1.0,0.005,66.0,40.0
2020-02-11,올림픽공원,0.042,0.009,0.6,0.005,60.0,38.0
2020-02-11,용산구,0.047,0.007,0.8,0.003,56.0,34.0
2020-02-11,은평구,0.043,0.012,0.9,0.004,49.0,30.0
