측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2023-08-13,마포아트센터,0.0095,0.0483,0.42,0.0025,27.0,15.0
2023-08-13,서울숲,0.0096,0.0282,0.55,0.0021,24.0,11.0
2023-08-13,올림픽공원,0.0073,0.0273,0.48,0.0024,24.0,13.0
2023-08-13,자연사박물관,0.0076,0.0457,0.53,0.0025,27.0,11.0
2023-08-14,강남구,0.0188,0.0379,0.46,0.003,42.0,30.0
2023-08-14,강동구,0.0108,0.0343,0.49,0.0024,40.0,27.0
2023-08-14,강북구,0.0065,0.0457,0.46,0.0022,41.0,30.0
2023-08-14,강서구,0.0159,0.0406,0.52,0.0029,44.0,28.0
2023-08-14,관악구,0.0165,0.045,0.51,0.0026,46.0,28.0
2023-08-14,광진구,0.0142,0.0373,0.5,0.0027,41.0,28.0
2023-08-14,구로구,0.0147,0.0352,0.38,0.0023,36.0,23.0
2023-08-14,금천구,0.0126,0.0379,0.29,0.0028,38.0,29.0
2023-08-14,노원구,0.0109,0.0441,0.47,0.0021,42.0,28.0
2023-08-14,도봉구,0.0075,0.0455,0.62,0.0028,33.0,22.0
2023-08-14,동대문구,0.0128,0.0426,0.5,0.0032,42.0,30.0
2023-08-14,동작구,0.0142,0.0477,0.42,0.0026,39.0,28.0
2023-08-14,마포구,0.0196,0.045,0.52,0.0026,40.0,28.0
2023-08-14,서대문구,0.0101,0.0458,0.45,0.0028,33.0,21.0
2023-08-14,서초구,0.0183,0.0388,0.48,0.0027,40.0,22.0
2023-08-14,성동구,0.0158,0.04,0.45,0.0026,41.0,29.0
2023-08-14,성북구,0.0154,0.0395,0.55,0.0022,37.0,26.0
2023-08-14,송파구,0.0209,0.0359,0.51,0.0024,45.0,30.0
2023-08-14,양천구,0.0169,0.0424,0.52,0.0028,41.0,29.0
2023-08-14,영등포구,0.0221,0.0409,,0.0029,39.0,30.0
2023-08-14,용산구,0.0216,0.0372,0.57,0.0033,45.0,33.0
2023-08-14,은평구,0.0089,0.0371,0.41,0.0035,36.0,26.0
2023-08-14,종로구,0.0153,0.0431,0.53,0.0031,39.0,26.0
2023-08-14,중구,0.0173,0.0398,0.52,0.0033,35.0,29.0
2023-08-14,중랑구,0.009,0.0377,,0.002,41.0,29.0
2023-08-14,강남대로,0.0271,0.0258,0.68,0.0021,32.0,22.0
2023-08-14,강변북로,0.0341,0.0219,0.74,0.0027,39.0,23.0
2023-08-14,공항대로,0.0294,0.0354,0.53,0.0028,42.0,26.0
2023-08-14,도산대로,0.0239,0.0288,0.73,0.0028,39.0,
2023-08-14,동작대로,0.0359,0.0357,0.59,0.0027,43.0,30.0
2023-08-14,시흥대로,0.0386,0.0242,0.61,0.0031,45.0,29.0
2023-08-14,신촌로,0.0245,0.0288,0.59,0.0026,44.0,30.0
2023-08-14,영등포로,0.0281,0.0314,0.57,0.0027,42.0,29.0
2023-08-14,정릉로,0.028,0.0305,0.59,0.0029,46.0,33.0
2023-08-14,종로,0.0186,0.0298,0.33,0.0036,38.0,27.0
2023-08-14,천호대로,0.0282,0.0283,0.54,0.0028,39.0,25.0
2023-08-14,청계천로,0.0208,0.0292,0.58,0.0025,47.0,28.0
2023-08-14,한강대로,0.0234,0.0406,0.66,0.003,45.0,26.0
2023-08-14,홍릉로,0.0222,0.0311,0.53,0.0028,42.0,28.0
2023-08-14,화랑로,0.0271,0.0283,0.57,0.0026,43.0,28.0
2023-08-14,관악산,0.0075,0.0534,0.42,0.003,35.0,20.0
2023-08-14,남산,0.0108,0.0421,0.53,0.0026,33.0,19.0
2023-08-14,북한산,0.0047,0.0327,0.38,0.0023,41.0,21.0
2023-08-14,세곡,0.0149,0.0299,0.46,0.0032,40.0,20.0
2023-08-14,항동,0.0094,0.0307,0.8,0.0039,34.0,23.0
2023-08-14,행주,0.0151,0.0338,0.59,0.0025,43.0,25.0
2023-08-14,마포아트센터,0.0139,0.0447,0.49,0.0027,35.0,23.0
2023-08-14,서울숲,0.0133,0.0261,0.62,0.0022,34.0,18.0
2023-08-14,올림픽공원,0.012,0.031,0.69,0.0025,34.0,21.0
2023-08-14,자연사박물관,0.0114,0.041,0.64,0.0027,37.0,18.0
2023-08-15,강남구,0.0106,0.0373,0.3,0.003,26.0,17.0
2023-08-15,강동구,0.006,0.0318,0.33,0.0022,23.0,14.0
2023-08-15,강북구,0.005,0.0325,0.35,0.0021,28.0,19.0
2023-08-15,강서구,0.0107,0.0332,0.4,0.0024,26.0,15.0
2023-08-15,관악구,0.0112,0.0401,0.38,0.0024,30.0,18.0
2023-08-15,광진구,0.0075,0.0301,0.33,0.0028,22.0,13.0
2023-08-15,구로구,0.0075,0.0343,0.28,0.002,22.0,12.0
2023-08-15,금천구,0.0115,0.0319,0.25,0.0028,28.0,21.0
2023-08-15,노원구,0.0073,0.0315,0.36,0.002,26.0,16.0
2023-08-15,도봉구,0.0073,0.0191,0.51,0.003,23.0,14.0
2023-08-15,동대문구,0.0068,0.0348,0.36,0.0032,27.0,16.0
2023-08-15,동작구,0.0106,0.0412,0.32,0.0024,27.0,18.0
2023-08-15,마포구,0.0126,0.0386,0.37,0.0023,27.0,17.0
2023-08-15,서대문구,0.0069,0.036,0.31,0.0029,21.0,14.0
2023-08-15,서초구,0.0109,0.0354,0.35,0.0027,25.0,11.0
2023-08-15,성동구,0.0066,0.0293,0.26,0.0023,20.0,14.0
2023-08-15,성북구,0.0109,0.0306,0.39,0.0022,20.0,14.0
2023-08-15,송파구,0.0108,0.0389,0.35,0.0022,26.0,15.0
2023-08-15,양천구,0.0106,0.0394,0.39,0.0025,28.0,19.0
2023-08-15,영등포구,0.0121,0.0389,,0.0023,27.0,18.0
2023-08-15,용산구,0.0102,0.0361,0.4,0.003,29.0,20.0
2023-08-15,은평구,0.0067,0.026,0.3,0.0034,24.0,18.0
2023-08-15,종로구,0.0088,0.0366,0.38,0.003,23.0,14.0
2023-08-15,중구,0.0102,0.0347,0.36,0.003,21.0,16.0
2023-08-15,중랑구,0.0055,0.031,,0.002,25.0,16.0
2023-08-15,강남대로,0.02,0.0241,0.6,0.0021,20.0,13.0
2023-08-15,강변북로,0.0139,0.0309,0.48,0.0027,20.0,10.0
2023-08-15,공항대로,0.0189,0.0326,0.38,0.0025,30.0,17.0
2023-08-15,도산대로,0.0106,0.0321,0.47,0.0027,24.0,
2023-08-15,동작대로,0.0221,0.0353,0.46,0.0025,29.0,18.0
2023-08-15,시흥대로,0.0263,0.0267,0.46,0.0027,31.0,18.0
2023-08-15,신촌로,0.0155,0.0268,0.41,0.0025,30.0,17.0
2023-08-15,영등포로,0.0165,0.031,0.4,0.0024,29.0,18.0
2023-08-15,정릉로,0.0183,0.0262,0.41,0.0027,29.0,18.0
2023-08-15,종로,0.012,0.0301,0.43,0.0033,25.0,16.0
2023-08-15,천호대로,0.0219,0.0266,0.4,0.0028,24.0,13.0
2023-08-15,청계천로,0.013,0.0294,0.37,0.0023,31.0,17.0
2023-08-15,한강대로,0.0144,0.0365,0.47,0.0028,28.0,15.0
2023-08-15,홍릉로,0.015,0.0298,0.36,0.0029,28.0,15.0
2023-08-15,화랑로,0.0209,0.0225,0.43,0.0025,28.0,16.0
2023-08-15,관악산,0.006,0.045,0.3,0.002,24.0,15.0
2023-08-15,남산,0.0062,0.0358,0.35,0.0024,19.0,9.0
2023-08-15,북한산,0.0039,0.0242,0.27,0.0023,27.0,12.0
2023-08-15,세곡,0.0124,0.0245,0.38,0.0032,28.0,11.0
2023-08-15,항동,0.0072,0.0298,0.68,0.0036,24.0,16.0
2023-08-15,행주,0.0075,0.0294,0.48,0.0021,30.0,17.0
2023-08-15,마포아트센터,0.0082,0.0386,0.34,0.0024,21.0,13.0
2023-08-15,서울숲,0.0064,0.0322,0.47,0.002,21.0,8.0
2023-08-15,올림픽공원,0.0067,0.0338,,0.0024,19.0,11.0
2023-08-15,자연사박물관,0.0084,0.0346,,0.0027,23.0,9.0
2023-08-16,강남구,0.015,0.0344,0.3,0.003,18.0,11.0
2023-08-16,강동구,0.0097,0.0337,0.35,0.0023,16.0,9.0
2023-08-16,강북구,0.0072,0.0355,0.34,0.0021,21.0,12.0
2023-08-16,강서구,0.0086,0.0193,0.34,0.0022,23.0,14.0
2023-08-16,관악구,0.0112,0.0324,0.33,0.0024,18.0,8.0
2023-08-16,광진구,0.0093,0.0189,0.28,0.0029,13.0,6.0
2023-08-16,구로구,0.0094,0.0308,0.26,0.002,18.0,7.0
2023-08-16,금천구,0.0122,0.0301,0.24,0.0028,19.0,14.0
2023-08-16,노원구,0.007,0.0245,0.28,0.0019,13.0,7.0
2023-08-16,도봉구,0.0077,0.036,0.46,0.0029,14.0,8.0
2023-08-16,동대문구,0.0099,0.0372,0.36,0.0032,20.0,10.0
2023-08-16,동작구,0.0117,0.0402,0.31,0.0024,18.0,10.0
2023-08-16,마포구,0.0157,0.0283,0.37,0.0027,21.0,12.0
2023-08-16,서대문구,0.0108,0.036,0.29,0.0035,15.0,9.0
2023-08-16,서초구,0.0132,0.0327,0.33,0.0029,18.0,6.0
2023-08-16,성동구,0.0143,0.0342,0.31,0.0025,17.0,11.0
2023-08-16,성북구,0.0137,0.0327,0.35,0.0023,17.0,9.0
2023-08-16,송파구,0.0142,0.0386,0.36,0.0023,19.0,10.0
2023-08-16,양천구,0.0143,0.0345,0.39,0.0026,20.0,11.0
2023-08-16,영등포구,0.0173,0.0348,,0.0026,22.0,12.0
2023-08-16,용산구,0.0149,0.0338,0.39,0.003,20.0,13.0
2023-08-16,은평구,0.0069,0.0115,0.27,0.0033,18.0,12.0
2023-08-16,종로구,0.006,0.0188,0.3,0.0028,12.0,4.0
2023-08-16,중구,0.0156,0.033,0.39,0.003,15.0,10.0
2023-08-16,중랑구,0.0101,0.0323,,0.0021,17.0,10.0
2023-08-16,강남대로,0.0223,0.0247,0.58,0.0022,12.0,6.0
2023-08-16,강변북로,0.0274,0.0228,0.46,0.0027,17.0,9.0
2023-08-16,공항대로,0.023,0.0281,0.39,0.0027,23.0,11.0
2023-08-16,도산대로,0.0178,0.0263,0.5,0.0028,19.0,
2023-08-16,동작대로,0.0269,0.031,0.46,0.0026,25.0,13.0
2023-08-16,시흥대로,0.0287,0.025,0.45,0.0029,22.0,10.0
2023-08-16,신촌로,0.0228,0.0219,0.45,0.0026,24.0,12.0
2023-08-16,영등포로,0.0247,0.0244,0.44,0.0025,21.0,12.0
2023-08-16,정릉로,0.0227,0.0271,0.41,0.0027,26.0,14.0
2023-08-16,종로,0.0176,0.0296,0.47,0.0034,23.0,12.0
2023-08-16,천호대로,0.0226,0.031,0.38,0.0027,18.0,9.0
2023-08-16,청계천로,0.0203,0.0271,0.44,0.0025,25.0,12.0
2023-08-16,한강대로,0.0232,0.0313,0.5,0.003,25.0,12.0
2023-08-16,홍릉로,0.022,0.0288,0.41,0.003,22.0,11.0
2023-08-16,화랑로,0.0243,0.025,0.41,0.0027,21.0,11.0
2023-08-16,관악산,0.0065,0.0429,0.28,0.0021,17.0,10.0
2023-08-16,남산,0.0099,0.0337,0.32,0.0026,14.0,5.0
2023-08-16,북한산,0.0058,0.027,0.23,0.0023,20.0,7.0
2023-08-16,세곡,0.0117,0.0271,0.36,0.0032,19.0,5.0
2023-08-16,항동,0.0074,0.0304,0.65,0.0036,16.0,9.0
2023-08-16,행주,0.0113,0.0307,0.46,0.0021,21.0,9.0
2023-08-16,마포아트센터,0.0131,0.0356,0.34,0.0027,17.0,8.0
2023-08-16,서울숲,0.0117,0.0292,0.45,0.0021,15.0,5.0
2023-08-16,올림픽공원,0.0101,0.0302,,0.0027,15.0,7.0
2023-08-16,자연사박물관,0.007,0.027,,0.003,29.0,15.0
2023-08-17,강남구,0.0205,0.0452,0.46,0.0033,29.0,20.0
2023-08-17,강동구,0.0121,0.0394,0.46,0.0024,26.0,17.0
2023-08-17,강북구,0.0088,0.0518,0.42,0.0023,28.0,19.0
2023-08-17,강서구,0.0166,0.0531,0.54,0.0034,28.0,18.0
2023-08-17,관악구,0.0165,0.056,0.51,0.0032,29.0,17.0
2023-08-17,광진구,0.0159,0.0241,0.46,0.0026,26.0,15.0
2023-08-17,구로구,0.0125,0.0328,0.37,0.0026,15.0,12.0
2023-08-17,금천구,0.0147,0.0401,0.3,0.0031,23.0,18.0
2023-08-17,노원구,0.0129,0.0502,0.41,0.0019,26.0,17.0
2023-08-17,도봉구,0.0099,0.0524,0.57,0.0029,20.0,14.0
2023-08-17,동대문구,0.0124,0.0572,0.45,0.0032,28.0,19.0
2023-08-17,동작구,0.0152,0.0536,0.45,0.0027,25.0,17.0
2023-08-17,마포구,0.0201,0.0538,0.52,0.0029,26.0,17.0
2023-08-17,서대문구,0.0135,0.052,0.42,0.0033,23.0,15.0
2023-08-17,서초구,0.0166,0.0479,0.46,0.0032,25.0,12.0
2023-08-17,성동구,0.0183,0.0491,0.45,0.0027,26.0,19.0
2023-08-17,성북구,0.0176,0.0483,0.46,0.0022,24.0,15.0
2023-08-17,송파구,0.0213,0.0505,0.5,0.0025,29.0,19.0
2023-08-17,양천구,0.014,0.0427,0.47,0.0027,21.0,13.0
2023-08-17,영등포구,0.0197,0.0546,,0.003,25.0,18.0
2023-08-17,용산구,0.0214,0.0486,0.54,0.0032,30.0,21.0
2023-08-17,은평구,0.0116,0.0435,0.4,0.0034,25.0,18.0
2023-08-17,종로구,0.0165,0.0557,0.51,0.003,26.0,18.0
2023-08-17,중구,0.0196,0.0532,0.54,0.0031,23.0,18.0
2023-08-17,중랑구,0.0121,0.0419,,0.0021,27.0,19.0
2023-08-17,강남대로,0.0351,0.0272,0.77,0.0022,23.0,14.0
2023-08-17,강변북로,0.0397,0.028,1.05,0.0029,27.0,16.0
2023-08-17,공항대로,0.0315,0.0403,0.55,0.0033,29.0,16.0
2023-08-17,도산대로,0.0258,0.0307,0.73,0.0032,28.0,18.0
2023-08-17,동작대로,0.0383,0.044,0.6,0.0028,28.0,18.0
2023-08-17,시흥대로,0.0427,0.0296,0.61,0.0033,28.0,16.0
2023-08-17,신촌로,0.0286,0.0359,0.58,0.0028,31.0,19.0
2023-08-17,영등포로,0.0299,0.0406,0.56,0.0029,27.0,18.0
2023-08-17,정릉로,0.0306,0.0395,0.52,0.0027,31.0,21.0
2023-08-17,종로,0.0221,0.0452,0.59,0.0036,29.0,18.0
2023-08-17,천호대로,0.0295,0.0334,0.51,0.0029,26.0,16.0
2023-08-17,청계천로,0.0257,0.0409,0.57,0.0025,35.0,20.0
2023-08-17,한강대로,0.0274,0.0449,0.63,0.003,36.0,20.0
2023-08-17,홍릉로,0.0243,0.0462,0.48,0.0031,29.0,18.0
2023-08-17,화랑로,0.0336,0.0321,0.51,0.0027,31.0,19.0
2023-08-17,관악산,0.0078,0.0648,0.38,0.0023,19.0,13.0
2023-08-17,남산,0.0165,0.0497,0.51,0.0028,23.0,12.0
2023-08-17,북한산,0.0066,0.0341,0.32,0.0023,32.0,14.0
2023-08-17,세곡,0.0181,0.0318,0.52,0.0033,26.0,11.0
2023-08-17,항동,0.0095,0.0446,0.77,0.004,22.0,14.0
2023-08-17,행주,0.0158,0.047,0.6,0.0025,31.0,17.0
2023-08-17,마포아트센터,0.0149,0.0552,0.45,0.003,24.0,15.0
2023-08-17,서울숲,0.0169,0.0378,0.6,0.0022,24.0,11.0
2023-08-17,올림픽공원,0.0167,0.0076,,0.003,18.0,8.0
2023-08-17,자연사박물관,0.0146,0.0503,0.65,0.0028,26.0,11.0
2023-08-18,강남구,0.0225,0.0553,0.46,0.0034,38.0,28.0
2023-08-18,강동구,0.0135,0.046,0.46,0.0023,34.0,25.0
2023-08-18,강북구,0.0081,0.0672,0.43,0.0024,37.0,28.0
2023-08-18,강서구,0.0212,0.057,0.55,0.0036,38.0,28.0
2023-08-18,관악구,0.021,0.0652,0.54,0.0033,41.0,27.0
2023-08-18,광진구,0.016,0.0555,0.45,0.0023,37.0,26.0
2023-08-18,구로구,0.0187,,0.46,0.0028,,20.0
2023-08-18,금천구,0.0176,0.0482,0.33,0.0032,34.0,29.0
2023-08-18,노원구,0.0129,0.0622,0.45,0.0019,36.0,26.0
2023-08-18,도봉구,0.0093,0.0481,0.59,0.003,27.0,19.0
2023-08-18,동대문구,0.0147,0.0644,0.48,0.0034,39.0,28.0
2023-08-18,동작구,0.0178,0.0618,0.46,0.003,37.0,28.0
2023-08-18,마포구,0.0218,0.0604,0.51,0.0027,36.0,26.0
2023-08-18,서대문구,0.0154,0.0609,0.44,0.0035,31.0,22.0
2023-08-18,서초구,0.0213,0.0556,0.47,0.0033,34.0,20.0
2023-08-18,성동구,0.0199,0.0558,0.42,0.0026,36.0,28.0
2023-08-18,성북구,0.0185,0.0573,0.51,0.0024,38.0,24.0
2023-08-18,송파구,0.0253,0.0544,0.48,0.0026,41.0,30.0
2023-08-18,양천구,0.0198,0.0626,0.55,0.0033,35.0,26.0
2023-08-18,영등포구,0.0254,0.041,,0.0029,33.0,24.0
2023-08-18,용산구,0.0219,0.0551,0.54,0.0033,40.0,31.0
2023-08-18,은평구,0.0121,0.0516,0.43,0.0035,36.0,27.0
2023-08-18,종로구,0.0176,0.0622,0.52,0.003,35.0,26.0
2023-08-18,중구,0.0204,0.0527,0.46,0.003,32.0,26.0
2023-08-18,중랑구,0.012,0.0377,,0.002,30.0,23.0
2023-08-18,강남대로,0.0381,0.0315,0.81,0.0021,32.0,23.0
2023-08-18,강변북로,0.0441,0.0316,0.39,0.0029,36.0,22.0
2023-08-18,공항대로,0.037,0.0448,0.57,0.0035,39.0,26.0
2023-08-18,도산대로,0.0247,0.0406,0.7,0.0032,35.0,21.0
2023-08-18,동작대로,0.0422,0.0501,0.62,0.0031,40.0,29.0
2023-08-18,시흥대로,0.0425,0.0368,0.65,0.0036,42.0,29.0
2023-08-18,신촌로,0.0333,0.0418,0.61,0.0028,41.0,28.0
2023-08-18,영등포로,0.0392,0.044,0.6,0.003,38.0,27.0
2023-08-18,정릉로,0.0328,0.0495,0.55,0.0029,44.0,32.0
2023-08-18,종로,0.0237,0.05,0.61,0.0037,37.0,26.0
2023-08-18,천호대로,0.0317,0.0424,0.5,0.0032,34.0,23.0
2023-08-18,청계천로,0.0256,0.0471,0.56,0.0026,46.0,27.0
2023-08-18,한강대로,0.0318,0.0616,0.64,0.0031,43.0,26.0
2023-08-18,홍릉로,0.0297,0.0487,0.57,0.0032,41.0,26.0
2023-08-18,화랑로,0.0327,0.0412,0.55,0.0028,41.0,27.0
2023-08-18,관악산,0.0096,0.0729,0.4,0.0028,36.0,26.0
2023-08-18,남산,0.0149,0.0581,0.58,0.0029,32.0,17.0
2023-08-18,북한산,0.0064,0.0498,0.32,0.0023,38.0,21.0
2023-08-18,세곡,0.0175,0.0427,0.52,0.0033,36.0,20.0
2023-08-18,항동,0.0128,0.0459,0.83,0.0045,33.0,24.0
2023-08-18,행주,0.016,0.0502,0.62,0.0026,39.0,24.0
2023-08-18,마포아트센터,0.0157,0.0644,0.46,0.003,33.0,22.0
2023-08-18,서울숲,0.0179,0.0422,0.54,0.0021,32.0,17.0
2023-08-18,올림픽공원,0.0138,0.0399,0.54,0.0025,31.0,20.0
2023-08-18,자연사박물관,0.0145,0.0577,0.65,0.003,34.0,17.0
2023-08-19,강남구,0.0202,0.0482,0.46,0.004,30.0,22.0
2023-08-19,강동구,0.0155,0.0463,0.52,0.0026,33.0,24.0
2023-08-19,강북구,0.0099,0.0582,0.46,0.0024,35.0,26.0
2023-08-19,강서구,0.0148,0.031,0.42,0.0032,23.0,17.0
2023-08-19,관악구,0.0161,0.049,0.44,0.0035,28.0,17.0
2023-08-19,광진구,0.018,0.0502,0.32,0.0028,32.0,22.0
2023-08-19,구로구,0.0106,0.0377,0.3,0.0025,21.0,10.0
2023-08-19,금천구,0.0134,0.0362,0.27,0.0035,22.0,17.0
2023-08-19,노원구,0.0156,0.0574,0.5,0.0023,35.0,26.0
2023-08-19,도봉구,0.0118,0.0596,,0.0026,27.0,20.0
2023-08-19,동대문구,0.0142,0.052,0.46,0.0037,29.0,20.0
2023-08-19,동작구,0.0138,0.051,0.37,0.0031,24.0,17.0
2023-08-19,마포구,0.021,0.0473,0.45,0.003,24.0,17.0
2023-08-19,서대문구,0.013,0.0493,0.39,0.0039,23.0,17.0
2023-08-19,서초구,0.0157,0.0452,0.41,0.0034,26.0,13.0
2023-08-19,성동구,0.0194,0.0472,0.43,0.0031,28.0,21.0
2023-08-19,성북구,0.0175,0.0485,0.47,0.0027,29.0,16.0
2023-08-19,송파구,0.0225,0.0503,0.47,0.0029,34.0,23.0
2023-08-19,양천구,0.0151,0.0479,0.43,0.003,23.0,15.0
2023-08-19,영등포구,0.0176,0.0471,0.43,0.0029,24.0,16.0
2023-08-19,용산구,0.0188,0.0467,0.49,0.0037,29.0,21.0
2023-08-19,은평구,0.0113,0.0395,0.37,0.0038,27.0,20.0
2023-08-19,종로구,0.0167,0.0503,0.48,0.0035,25.0,18.0
2023-08-19,중구,0.0167,0.0443,0.28,0.0028,21.0,17.0
2023-08-19,중랑구,0.0153,0.0444,0.45,0.0027,34.0,24.0
2023-08-19,강남대로,0.0269,0.0321,0.68,0.0023,20.0,15.0
2023-08-19,강변북로,0.0361,0.0313,0.23,0.0033,28.0,17.0
2023-08-19,공항대로,0.0221,0.0414,0.42,0.0031,25.0,13.0
2023-08-19,도산대로,0.0195,0.0351,0.6,0.0034,27.0,15.0
2023-08-19,동작대로,0.0314,0.0432,0.54,0.0033,29.0,20.0
2023-08-19,시흥대로,0.0275,0.0305,0.45,0.0032,24.0,15.0
2023-08-19,신촌로,0.0296,0.0296,0.6,0.0031,29.0,18.0
2023-08-19,영등포로,0.0286,0.0338,0.51,0.0031,25.0,17.0
2023-08-19,정릉로,0.0282,0.0431,0.53,0.0032,31.0,23.0
2023-08-19,종로,0.0192,0.042,0.53,0.004,27.0,18.0
2023-08-19,천호대로,0.0315,0.0446,0.53,0.0033,31.0,22.0
2023-08-19,청계천로,0.0207,0.0397,0.47,0.0028,33.0,20.0
2023-08-19,한강대로,0.0273,0.0475,0.59,0.0033,30.0,18.0
2023-08-19,홍릉로,0.0302,0.0395,0.59,0.0036,32.0,20.0
2023-08-19,화랑로,0.0286,0.0457,0.54,0.0031,37.0,25.0
2023-08-19,관악산,0.0073,0.0643,0.31,0.0031,20.0,14.0
2023-08-19,남산,0.0141,0.0462,0.51,0.0033,20.0,9.0
2023-08-19,북한산,0.008,0.0425,0.33,0.0025,30.0,16.0
2023-08-19,세곡,0.0146,0.04,0.48,0.0036,29.0,16.0
2023-08-19,항동,0.0091,0.0371,0.65,0.004,19.0,12.0
2023-08-19,행주,0.0103,0.0468,0.45,0.0021,24.0,13.0
2023-08-19,마포아트센터,0.0149,0.0489,0.39,0.0033,21.0,13.0
2023-08-19,서울숲,0.0171,0.037,0.49,0.0024,26.0,13.0
2023-08-19,올림픽공원,0.0141,0.0427,0.59,0.0029,28.0,18.0
2023-08-19,자연사박물관,0.0147,0.0449,0.6,0.0033,23.0,10.0
2023-08-20,강남구,0.0121,0.0476,0.4,0.0035,27.0,20.0
2023-08-20,강동구,0.0101,0.0408,0.45,0.0025,29.0,20.0
2023-08-20,강북구,0.0082,0.0441,0.42,0.0023,28.0,20.0
2023-08-20,강서구,0.006,0.042,0.4,0.0028,23.0,14.0
2023-08-20,관악구,0.0113,0.046,0.42,0.003,31.0,18.0
2023-08-20,광진구,0.0108,0.052,0.26,0.0024,29.0,20.0
2023-08-20,구로구,0.0071,0.0353,0.29,0.0023,22.0,13.0
2023-08-20,금천구,0.0103,0.035,0.26,0.0032,24.0,20.0
2023-08-20,노원구,0.0112,0.0447,0.43,0.0021,29.0,20.0
2023-08-20,도봉구,0.0081,0.0471,,0.0021,23.0,16.0
2023-08-20,동대문구,0.0079,0.0496,0.41,0.0033,28.0,19.0
2023-08-20,동작구,0.01,0.0491,0.35,0.0026,26.0,18.0
2023-08-20,마포구,0.015,0.0427,0.41,0.0025,26.0,18.0
2023-08-20,서대문구,0.0094,0.0417,0.34,0.0033,21.0,15.0
2023-08-20,서초구,0.0101,0.0421,0.39,0.0031,24.0,12.0
2023-08-20,성동구,0.0127,0.0455,0.39,0.0027,27.0,19.0
2023-08-20,성북구,0.0116,0.0439,0.42,0.0025,27.0,18.0
2023-08-20,송파구,0.0128,0.046,0.43,0.0027,29.0,19.0
2023-08-20,양천구,0.0093,0.0415,0.41,0.0026,25.0,18.0
2023-08-20,영등포구,0.0106,0.0423,0.4,0.0024,24.0,17.0
2023-08-20,용산구,0.0124,0.0435,0.46,0.0032,29.0,22.0
2023-08-20,은평구,0.0079,0.0325,0.32,0.0035,23.0,16.0
2023-08-20,종로구,0.011,0.047,0.43,0.003,25.0,17.0
2023-08-20,중구,0.0109,0.0409,0.26,0.0026,22.0,18.0
2023-08-20,중랑구,0.008,0.0407,0.39,0.0024,30.0,21.0
2023-08-20,강남대로,0.0204,0.0265,0.64,0.0022,18.0,13.0
2023-08-20,강변북로,0.0253,0.0314,0.17,0.0028,26.0,13.0
2023-08-20,공항대로,0.0165,0.0328,0.41,0.0026,25.0,16.0
2023-08-20,도산대로,0.0135,0.0335,0.57,0.0032,25.0,14.0
2023-08-20,동작대로,0.0246,0.0394,0.51,0.0028,29.0,20.0
2023-08-20,시흥대로,0.023,0.0283,0.45,0.0029,28.0,18.0
2023-08-20,신촌로,0.0196,0.0297,0.51,0.0027,29.0,18.0
2023-08-20,영등포로,0.0186,0.0331,0.45,0.0026,27.0,18.0
2023-08-20,정릉로,0.0212,0.0382,0.49,0.0027,30.0,21.0
2023-08-20,종로,0.0135,0.039,0.47,0.0034,27.0,17.0
2023-08-20,천호대로,0.0195,0.0436,0.45,0.003,27.0,17.0
2023-08-20,청계천로,0.0147,0.0363,0.41,0.0023,32.0,19.0
2023-08-20,한강대로,0.0161,0.0483,0.54,0.003,29.0,18.0
2023-08-20,홍릉로,0.0201,0.0389,0.48,0.0032,30.0,19.0
2023-08-20,화랑로,0.0214,0.0332,0.48,0.0027,30.0,20.0
2023-08-20,관악산,0.0058,0.0587,0.3,0.0025,23.0,14.0
2023-08-20,남산,0.0101,0.0436,0.49,0.0029,21.0,10.0
2023-08-20,북한산,0.0067,0.0364,0.29,0.0024,29.0,13.0
2023-08-20,세곡,0.0131,0.0315,0.48,0.0034,26.0,13.0
2023-08-20,항동,0.0065,0.0309,0.65,0.0038,21.0,14.0
2023-08-20,행주,0.0105,0.0312,0.5,0.002,29.0,17.0
2023-08-20,마포아트센터,0.0091,0.0463,0.36,0.0028,22.0,14.0
2023-08-20,서울숲,0.0106,0.0343,0.46,0.0021,23.0,12.0
2023-08-20,올림픽공원,0.01,0.0379,,0.003,24.0,14.0
2023-08-20,자연사박물관,0.0098,0.0395,,0.003,23.0,10.0
2023-08-21,강남구,0.0156,0.0335,0.35,0.0032,26.0,19.0
2023-08-21,강동구,0.0096,0.0313,0.35,0.0023,25.0,17.0
2023-08-21,강북구,0.0095,0.0364,0.35,0.0024,26.0,17.0
2023-08-21,강서구,0.009,0.048,0.35,0.0025,30.0,17.0
2023-08-21,관악구,0.0146,0.0349,0.39,0.0028,29.0,17.0
2023-08-21,광진구,0.0139,0.0306,0.29,0.0025,27.0,18.0
2023-08-21,구로구,0.01,0.0285,0.27,0.0021,20.0,10.0
2023-08-21,금천구,0.0121,0.0247,0.24,0.003,23.0,19.0
2023-08-21,노원구,0.0124,0.0349,0.37,0.0021,26.0,18.0
2023-08-21,도봉구,0.0095,0.0372,,0.0023,18.0,13.0
2023-08-21,동대문구,0.0125,0.0373,0.4,0.0033,29.0,19.0
2023-08-21,동작구,0.0139,0.0328,0.32,0.0026,25.0,17.0
